<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.10.09	12:00:00	0.63597	0.63688	0.63562	0.63674	9124	0	0
2023.10.09	16:00:00	0.63672	0.63862	0.63670	0.63775	11766	0	0
2023.10.09	20:00:00	0.63776	0.64149	0.63768	0.64112	5929	0	0
2023.10.10	00:00:00	0.64105	0.64274	0.64062	0.64174	4207	0	0
2023.10.10	04:00:00	0.64174	0.64330	0.64078	0.64098	8301	0	0
2023.10.10	08:00:00	0.64098	0.64263	0.63911	0.64203	13195	0	0
2023.10.10	12:00:00	0.64204	0.64213	0.63902	0.63998	11498	0	0
2023.10.10	16:00:00	0.63997	0.64320	0.63936	0.64274	13973	0	0
2023.10.10	20:00:00	0.64273	0.64320	0.64127	0.64317	7277	0	0
2023.10.11	00:00:00	0.64284	0.64451	0.64071	0.64385	3149	0	0
2023.10.11	04:00:00	0.64386	0.64427	0.64169	0.64201	6922	0	0
2023.10.11	08:00:00	0.64202	0.64343	0.64097	0.64228	10748	0	0
2023.10.11	12:00:00	0.64228	0.64261	0.64007	0.64222	11206	0	0
2023.10.11	16:00:00	0.64222	0.64275	0.63978	0.64035	16932	0	0
2023.10.11	20:00:00	0.64036	0.64150	0.63880	0.64138	9051	0	0
2023.10.12	00:00:00	0.64126	0.64214	0.63969	0.64173	4005	0	0
2023.10.12	04:00:00	0.64173	0.64270	0.64117	0.64228	8035	0	0
2023.10.12	08:00:00	0.64227	0.64308	0.64060	0.64134	10535	0	0
2023.10.12	12:00:00	0.64136	0.64138	0.63731	0.63836	12006	0	0
2023.10.12	16:00:00	0.63836	0.63864	0.63257	0.63278	18050	0	0
2023.10.12	20:00:00	0.63278	0.63286	0.63072	0.63142	10523	0	0
2023.10.13	00:00:00	0.63140	0.63240	0.63094	0.63214	3929	0	0
2023.10.13	04:00:00	0.63214	0.63346	0.63155	0.63165	7895	0	0
2023.10.13	08:00:00	0.63164	0.63318	0.63105	0.63220	10833	0	0
2023.10.13	12:00:00	0.63218	0.63290	0.63053	0.63260	13272	0	0
2023.10.13	16:00:00	0.63260	0.63282	0.62864	0.62940	17525	0	0
2023.10.13	20:00:00	0.62940	0.63015	0.62895	0.62962	9028	0	0
2023.10.16	00:00:00	0.63009	0.63127	0.62970	0.63032	5252	0	0
2023.10.16	04:00:00	0.63034	0.63270	0.63034	0.63228	7493	0	0
2023.10.16	08:00:00	0.63227	0.63324	0.63182	0.63266	11910	0	0
2023.10.16	12:00:00	0.63264	0.63336	0.63171	0.63306	10439	0	0
2023.10.16	16:00:00	0.63308	0.63422	0.63118	0.63422	12874	0	0
2023.10.16	20:00:00	0.63422	0.63450	0.63363	0.63423	6106	0	0
2023.10.17	00:00:00	0.63412	0.63596	0.63293	0.63538	5226	0	0
2023.10.17	04:00:00	0.63538	0.63670	0.63442	0.63540	8148	0	0
2023.10.17	08:00:00	0.63540	0.63630	0.63429	0.63445	10521	0	0
2023.10.17	12:00:00	0.63443	0.63658	0.63365	0.63412	12754	0	0
2023.10.17	16:00:00	0.63412	0.63798	0.63366	0.63714	17384	0	0
2023.10.17	20:00:00	0.63713	0.63714	0.63538	0.63654	8305	0	0
2023.10.18	00:00:00	0.63634	0.63670	0.63519	0.63534	3827	0	0
2023.10.18	04:00:00	0.63534	0.63816	0.63512	0.63772	9616	0	0
2023.10.18	08:00:00	0.63773	0.63933	0.63746	0.63820	12063	0	0
2023.10.18	12:00:00	0.63820	0.63846	0.63552	0.63610	11665	0	0
2023.10.18	16:00:00	0.63615	0.63644	0.63281	0.63347	17078	0	0
2023.10.18	20:00:00	0.63348	0.63547	0.63329	0.63361	10346	0	0
2023.10.19	00:00:00	0.63360	0.63390	0.63127	0.63177	5426	0	0
2023.10.19	04:00:00	0.63174	0.63215	0.62957	0.63022	9057	0	0
2023.10.19	08:00:00	0.63021	0.63110	0.62969	0.63045	12625	0	0
2023.10.19	12:00:00	0.63044	0.63247	0.62983	0.63196	11621	0	0
2023.10.19	16:00:00	0.63200	0.63567	0.63133	0.63470	21344	0	0
2023.10.19	20:00:00	0.63471	0.63565	0.63253	0.63282	16037	0	0
2023.10.20	00:00:00	0.63266	0.63290	0.63101	0.63144	5085	0	0
2023.10.20	04:00:00	0.63144	0.63247	0.63054	0.63150	8991	0	0
2023.10.20	08:00:00	0.63151	0.63199	0.62971	0.63129	11532	0	0
2023.10.20	12:00:00	0.63128	0.63171	0.62993	0.63097	10638	0	0
2023.10.20	16:00:00	0.63095	0.63257	0.63090	0.63190	16359	0	0
2023.10.20	20:00:00	0.63192	0.63249	0.63092	0.63140	9001	0	0
2023.10.23	00:00:00	0.63131	0.63220	0.63076	0.63121	4778	0	0
2023.10.23	04:00:00	0.63120	0.63174	0.63076	0.63108	6079	0	0
2023.10.23	08:00:00	0.63108	0.63195	0.63018	0.63067	8874	0	0
2023.10.23	12:00:00	0.63066	0.63212	0.62888	0.63112	10208	0	0
2023.10.23	16:00:00	0.63114	0.63439	0.63025	0.63439	16229	0	0
2023.10.23	20:00:00	0.63439	0.63488	0.63298	0.63347	9229	0	0
2023.10.24	00:00:00	0.63362	0.63444	0.63289	0.63430	4136	0	0
2023.10.24	04:00:00	0.63430	0.63619	0.63388	0.63586	8532	0	0
2023.10.24	08:00:00	0.63587	0.63791	0.63516	0.63656	12056	0	0
2023.10.24	12:00:00	0.63656	0.63662	0.63532	0.63621	10311	0	0
2023.10.24	16:00:00	0.63621	0.63657	0.63438	0.63472	16920	0	0
2023.10.24	20:00:00	0.63473	0.63600	0.63469	0.63554	7886	0	0
2023.10.25	00:00:00	0.63547	0.63924	0.63463	0.63916	5739	0	0
2023.10.25	04:00:00	0.63917	0.63998	0.63782	0.63863	7940	0	0
2023.10.25	08:00:00	0.63864	0.63874	0.63514	0.63532	10227	0	0
2023.10.25	12:00:00	0.63530	0.63534	0.63282	0.63391	10034	0	0
2023.10.25	16:00:00	0.63390	0.63440	0.63174	0.63197	16873	0	0
2023.10.25	20:00:00	0.63196	0.63217	0.63053	0.63084	10156	0	0
2023.10.26	00:00:00	0.63076	0.63094	0.62758	0.62796	6217	0	0
2023.10.26	04:00:00	0.62797	0.62944	0.62703	0.62771	8701	0	0
2023.10.26	08:00:00	0.62771	0.63131	0.62771	0.63094	12516	0	0
2023.10.26	12:00:00	0.63096	0.63227	0.62926	0.63218	12475	0	0
2023.10.26	16:00:00	0.63219	0.63292	0.63017	0.63028	19136	0	0
2023.10.26	20:00:00	0.63026	0.63307	0.63019	0.63217	10648	0	0
2023.10.27	00:00:00	0.63214	0.63400	0.63183	0.63348	5364	0	0
2023.10.27	04:00:00	0.63347	0.63451	0.63246	0.63440	7690	0	0
2023.10.27	08:00:00	0.63438	0.63516	0.63311	0.63503	10272	0	0
2023.10.27	12:00:00	0.63502	0.63585	0.63364	0.63505	10572	0	0
2023.10.27	16:00:00	0.63504	0.63680	0.63394	0.63404	17839	0	0
2023.10.27	20:00:00	0.63404	0.63410	0.63312	0.63336	10369	0	0
2023.10.30	00:00:00	0.63321	0.63488	0.63300	0.63454	5557	0	0
2023.10.30	04:00:00	0.63452	0.63600	0.63436	0.63532	7326	0	0
2023.10.30	08:00:00	0.63534	0.63646	0.63488	0.63572	9098	0	0
2023.10.30	12:00:00	0.63572	0.63786	0.63572	0.63738	9496	0	0
2023.10.30	16:00:00	0.63738	0.63840	0.63616	0.63688	15811	0	0
2023.10.30	20:00:00	0.63690	0.63786	0.63651	0.63746	7161	0	0
2023.10.31	00:00:00	0.63710	0.63754	0.63646	0.63684	4001	0	0
2023.10.31	04:00:00	0.63680	0.63736	0.63415	0.63446	9876	0	0
2023.10.31	08:00:00	0.63446	0.63730	0.63431	0.63728	9988	0	0
2023.10.31	12:00:00	0.63728	0.63741	0.63460	0.63460	10421	0	0
2023.10.31	16:00:00	0.63459	0.63470	0.63146	0.63290	17410	0	0
2023.10.31	20:00:00	0.63289	0.63453	0.63278	0.63366	7605	0	0
2023.11.01	00:00:00	0.63341	0.63438	0.63228	0.63272	4345	0	0
2023.11.01	04:00:00	0.63272	0.63408	0.63183	0.63314	8096	0	0
2023.11.01	08:00:00	0.63312	0.63451	0.63285	0.63417	9013	0	0
2023.11.01	12:00:00	0.63417	0.63682	0.63318	0.63596	10418	0	0
2023.11.01	16:00:00	0.63594	0.63942	0.63445	0.63591	16871	0	0
2023.11.01	20:00:00	0.63591	0.63996	0.63543	0.63931	16696	0	0
2023.11.02	00:00:00	0.63933	0.64338	0.63859	0.64338	5892	0	0
2023.11.02	04:00:00	0.64338	0.64390	0.64226	0.64236	7529	0	0
2023.11.02	08:00:00	0.64235	0.64363	0.64172	0.64303	8988	0	0
2023.11.02	12:00:00	0.64304	0.64560	0.64285	0.64552	11403	0	0
2023.11.02	16:00:00	0.64552	0.64553	0.64129	0.64164	16293	0	0
2023.11.02	20:00:00	0.64163	0.64346	0.64156	0.64336	7024	0	0
2023.11.03	00:00:00	0.64313	0.64344	0.64198	0.64254	3645	0	0
2023.11.03	04:00:00	0.64254	0.64389	0.64222	0.64317	7072	0	0
2023.11.03	08:00:00	0.64318	0.64482	0.64304	0.64370	7781	0	0
2023.11.03	12:00:00	0.64369	0.65044	0.64338	0.64937	11247	0	0
2023.11.03	16:00:00	0.64937	0.65148	0.64790	0.65117	20614	0	0
2023.11.03	20:00:00	0.65118	0.65185	0.65056	0.65131	7866	0	0
2023.11.06	00:00:00	0.65056	0.65197	0.65030	0.65154	6692	0	0
2023.11.06	04:00:00	0.65154	0.65200	0.65044	0.65143	7076	0	0
2023.11.06	08:00:00	0.65144	0.65231	0.65048	0.65069	10328	0	0
2023.11.06	12:00:00	0.65070	0.65122	0.64956	0.65001	8187	0	0
2023.11.06	16:00:00	0.65004	0.65078	0.64930	0.64967	11420	0	0
2023.11.06	20:00:00	0.64966	0.64978	0.64852	0.64888	6371	0	0
2023.11.07	00:00:00	0.64873	0.64946	0.64719	0.64758	5520	0	0
2023.11.07	04:00:00	0.64756	0.65012	0.64306	0.64378	9578	0	0
2023.11.07	08:00:00	0.64378	0.64406	0.64204	0.64216	10041	0	0
2023.11.07	12:00:00	0.64216	0.64282	0.64092	0.64159	9682	0	0
2023.11.07	16:00:00	0.64161	0.64276	0.64040	0.64179	12217	0	0
2023.11.07	20:00:00	0.64180	0.64379	0.64173	0.64363	6678	0	0
2023.11.08	00:00:00	0.64260	0.64366	0.64225	0.64328	5029	0	0
2023.11.08	04:00:00	0.64328	0.64496	0.64300	0.64308	7713	0	0
2023.11.08	08:00:00	0.64308	0.64440	0.64215	0.64235	10612	0	0
2023.11.08	12:00:00	0.64231	0.64351	0.64202	0.64266	8817	0	0
2023.11.08	16:00:00	0.64266	0.64356	0.64071	0.64121	13692	0	0
2023.11.08	20:00:00	0.64122	0.64177	0.63973	0.64025	6907	0	0
2023.11.09	00:00:00	0.64021	0.64172	0.63969	0.64144	5043	0	0
2023.11.09	04:00:00	0.64144	0.64174	0.64032	0.64091	6673	0	0
2023.11.09	08:00:00	0.64090	0.64214	0.63957	0.64062	9634	0	0
2023.11.09	12:00:00	0.64063	0.64156	0.63919	0.64124	9598	0	0
2023.11.09	16:00:00	0.64126	0.64283	0.64087	0.64126	13746	0	0
2023.11.09	20:00:00	0.64126	0.64135	0.63634	0.63669	14648	0	0
2023.11.10	00:00:00	0.63653	0.63690	0.63522	0.63630	6383	0	0
2023.11.10	04:00:00	0.63629	0.63644	0.63540	0.63584	5984	0	0
