time,open,high,low,close,volume
2026-03-26 14:00:00,1.15573,1.15587,1.15233,1.15242,2898.0
2026-03-26 15:00:00,1.15242,1.15354,1.15223,1.1535,3806.0
2026-03-26 16:00:00,1.15349,1.15525,1.15349,1.15424,4850.0
2026-03-26 17:00:00,1.15425,1.1555,1.15369,1.15476,6344.0
2026-03-26 18:00:00,1.15476,1.15511,1.15313,1.15414,5687.0
2026-03-26 19:00:00,1.15414,1.15431,1.15311,1.15356,3678.0
2026-03-26 20:00:00,1.15355,1.15375,1.15254,1.15258,2918.0
2026-03-26 21:00:00,1.15258,1.15339,1.15252,1.15339,2150.0
2026-03-26 22:00:00,1.15339,1.15344,1.15216,1.15219,2483.0
2026-03-26 23:00:00,1.15217,1.15589,1.15196,1.15293,3981.0
2026-03-27 00:00:00,1.15253,1.15356,1.15231,1.15325,1141.0
2026-03-27 01:00:00,1.15325,1.15402,1.15308,1.15385,1734.0
2026-03-27 02:00:00,1.15384,1.15398,1.1534,1.15343,1041.0
2026-03-27 03:00:00,1.15343,1.1538,1.15243,1.15306,3089.0
2026-03-27 04:00:00,1.15306,1.15409,1.15298,1.15399,2288.0
2026-03-27 05:00:00,1.15405,1.15427,1.15361,1.15384,1999.0
2026-03-27 06:00:00,1.15384,1.15403,1.15338,1.1539,1806.0
2026-03-27 07:00:00,1.1539,1.15437,1.15371,1.15429,1222.0
2026-03-27 08:00:00,1.15428,1.15461,1.15373,1.1541,1924.0
2026-03-27 09:00:00,1.1541,1.15438,1.1534,1.15345,1523.0
2026-03-27 10:00:00,1.15344,1.15349,1.15168,1.15187,2789.0
2026-03-27 11:00:00,1.15187,1.15251,1.15159,1.15208,3715.0
2026-03-27 12:00:00,1.15202,1.15261,1.15143,1.15192,3219.0
2026-03-27 13:00:00,1.15191,1.15261,1.15101,1.15108,2865.0
2026-03-27 14:00:00,1.1511,1.15141,1.15048,1.15077,2943.0
2026-03-27 15:00:00,1.15074,1.15181,1.15017,1.1515,3065.0
2026-03-27 16:00:00,1.15151,1.15328,1.15142,1.1524,5023.0
2026-03-27 17:00:00,1.15236,1.15356,1.15232,1.15288,5331.0
2026-03-27 18:00:00,1.15288,1.15478,1.15178,1.15194,5671.0
2026-03-27 19:00:00,1.15194,1.15273,1.15148,1.15191,4321.0
2026-03-27 20:00:00,1.15191,1.15291,1.15062,1.15125,3128.0
2026-03-27 21:00:00,1.15124,1.15196,1.15072,1.15135,2391.0
2026-03-27 22:00:00,1.15135,1.15179,1.151,1.1517,2239.0
2026-03-27 23:00:00,1.15171,1.15207,1.15093,1.15112,2224.0
2026-03-30 00:00:00,1.15017,1.15027,1.14981,1.14989,256.0
2026-03-30 01:00:00,1.14989,1.15027,1.1488,1.14886,2569.0
2026-03-30 02:00:00,1.14886,1.14944,1.14876,1.14917,1803.0
2026-03-30 03:00:00,1.14921,1.15127,1.14896,1.15068,3729.0
2026-03-30 04:00:00,1.15068,1.1511,1.15029,1.1505,2548.0
2026-03-30 05:00:00,1.1505,1.15152,1.15013,1.15113,1950.0
2026-03-30 06:00:00,1.15112,1.15187,1.15102,1.15158,1430.0
2026-03-30 07:00:00,1.15158,1.15212,1.15136,1.15136,931.0
2026-03-30 08:00:00,1.15136,1.15182,1.15095,1.15158,1413.0
2026-03-30 09:00:00,1.15158,1.15201,1.15116,1.15127,2108.0
2026-03-30 10:00:00,1.1512,1.15128,1.1494,1.14978,2711.0
2026-03-30 11:00:00,1.14977,1.14987,1.14907,1.1496,2422.0
2026-03-30 12:00:00,1.1496,1.14982,1.14837,1.14944,2247.0
2026-03-30 13:00:00,1.14943,1.14973,1.1488,1.14892,2167.0
2026-03-30 14:00:00,1.14892,1.15001,1.1484,1.14849,3444.0
2026-03-30 15:00:00,1.14851,1.14887,1.1473,1.14826,3284.0
