<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.15	20:00:00	1.43371	1.43411	1.43270	1.43396	8760	0	1
2025.01.16	00:00:00	1.43397	1.43423	1.43164	1.43422	7973	0	1
2025.01.16	04:00:00	1.43421	1.43671	1.43400	1.43669	7112	0	1
2025.01.16	08:00:00	1.43667	1.43841	1.43530	1.43717	12067	0	1
2025.01.16	12:00:00	1.43717	1.43933	1.43687	1.43798	16077	0	1
2025.01.16	16:00:00	1.43797	1.44009	1.43676	1.43863	32442	0	1
2025.01.16	20:00:00	1.43864	1.44032	1.43828	1.43927	10793	0	1
2025.01.17	00:00:00	1.43943	1.44030	1.43816	1.44000	4335	0	1
2025.01.17	04:00:00	1.43999	1.44059	1.43891	1.44026	5446	0	1
2025.01.17	08:00:00	1.44026	1.44177	1.44022	1.44134	11042	0	1
2025.01.17	12:00:00	1.44135	1.44406	1.44065	1.44363	13383	0	1
2025.01.17	16:00:00	1.44363	1.44643	1.43824	1.44384	32646	0	1
2025.01.17	20:00:00	1.44385	1.44848	1.44379	1.44766	12413	0	1
2025.01.20	00:00:00	1.44557	1.44855	1.44532	1.44556	5289	0	1
2025.01.20	04:00:00	1.44557	1.44580	1.44435	1.44503	4580	0	1
2025.01.20	08:00:00	1.44502	1.44785	1.44430	1.44777	11146	0	1
2025.01.20	12:00:00	1.44777	1.44777	1.43111	1.43125	20002	0	1
2025.01.20	16:00:00	1.43124	1.43810	1.42612	1.43374	28694	0	1
2025.01.20	20:00:00	1.43373	1.43501	1.42829	1.43038	8874	0	1
2025.01.21	00:00:00	1.43045	1.45169	1.42897	1.44410	23246	0	1
2025.01.21	04:00:00	1.44410	1.44449	1.43938	1.44331	15357	0	1
2025.01.21	08:00:00	1.44332	1.44577	1.44150	1.44242	15108	0	1
2025.01.21	12:00:00	1.44243	1.44566	1.44071	1.44477	18955	0	1
2025.01.21	16:00:00	1.44480	1.44496	1.43176	1.43349	34530	0	1
2025.01.21	20:00:00	1.43350	1.43444	1.43123	1.43219	12667	0	1
2025.01.22	00:00:00	1.43190	1.43511	1.43098	1.43371	9093	0	1
2025.01.22	04:00:00	1.43371	1.43442	1.43278	1.43372	5367	0	1
2025.01.22	08:00:00	1.43372	1.43543	1.43215	1.43275	15815	0	1
2025.01.22	12:00:00	1.43276	1.43708	1.43008	1.43536	17437	0	1
2025.01.22	16:00:00	1.43535	1.43912	1.43526	1.43659	25206	0	1
2025.01.22	20:00:00	1.43660	1.43907	1.43537	1.43766	9754	0	1
2025.01.23	00:00:00	1.43693	1.44043	1.43534	1.43946	6349	0	1
2025.01.23	04:00:00	1.43946	1.44042	1.43818	1.43930	6464	0	1
2025.01.23	08:00:00	1.43930	1.44023	1.43841	1.43897	13908	0	1
2025.01.23	12:00:00	1.43897	1.44136	1.43868	1.44039	12069	0	1
2025.01.23	16:00:00	1.44039	1.44042	1.43341	1.43393	24049	0	1
2025.01.23	20:00:00	1.43393	1.43860	1.43389	1.43844	10480	0	1
2025.01.24	00:00:00	1.43798	1.43839	1.43714	1.43755	2768	0	1
2025.01.24	04:00:00	1.43755	1.43755	1.43209	1.43315	9580	0	1
2025.01.24	08:00:00	1.43315	1.43489	1.43147	1.43253	17613	0	1
2025.01.24	12:00:00	1.43253	1.43499	1.43194	1.43242	13486	0	1
2025.01.24	16:00:00	1.43242	1.43417	1.43149	1.43373	20585	0	1
2025.01.24	20:00:00	1.43373	1.43495	1.43344	1.43394	8337	0	1
2025.01.27	00:00:00	1.43556	1.43877	1.43556	1.43837	5050	0	1
2025.01.27	04:00:00	1.43837	1.44015	1.43663	1.43846	7615	0	1
2025.01.27	08:00:00	1.43846	1.44004	1.43650	1.43687	16619	0	1
2025.01.27	12:00:00	1.43687	1.43703	1.43335	1.43579	21292	0	1
2025.01.27	16:00:00	1.43580	1.43986	1.43564	1.43983	21665	0	1
2025.01.27	20:00:00	1.43983	1.44015	1.43662	1.43734	11769	0	1
2025.01.28	00:00:00	1.43693	1.44155	1.43626	1.43970	10043	0	1
2025.01.28	04:00:00	1.43970	1.44056	1.43881	1.43984	6423	0	1
2025.01.28	08:00:00	1.43984	1.44126	1.43891	1.43976	12765	0	1
2025.01.28	12:00:00	1.43977	1.44201	1.43942	1.44021	11872	0	1
2025.01.28	16:00:00	1.44023	1.44023	1.43690	1.43973	17362	0	1
2025.01.28	20:00:00	1.43973	1.44134	1.43844	1.44032	9401	0	1
2025.01.29	00:00:00	1.43934	1.44093	1.43824	1.44030	4292	0	1
2025.01.29	04:00:00	1.44030	1.44033	1.43920	1.43979	4329	0	1
2025.01.29	08:00:00	1.43979	1.44335	1.43931	1.44297	10409	0	1
2025.01.29	12:00:00	1.44297	1.44705	1.44183	1.44646	12197	0	1
2025.01.29	16:00:00	1.44646	1.44715	1.44035	1.44216	21403	0	1
2025.01.29	20:00:00	1.44217	1.44460	1.44085	1.44194	19743	0	1
2025.01.30	00:00:00	1.44096	1.44210	1.43928	1.44137	4747	0	1
2025.01.30	04:00:00	1.44137	1.44250	1.44079	1.44243	4428	0	1
2025.01.30	08:00:00	1.44243	1.44359	1.44026	1.44102	9148	0	1
2025.01.30	12:00:00	1.44102	1.44233	1.44051	1.44092	12796	0	1
2025.01.30	16:00:00	1.44095	1.44227	1.43999	1.44149	17219	0	1
2025.01.30	20:00:00	1.44149	1.45949	1.44001	1.44845	14465	0	1
2025.01.31	00:00:00	1.44741	1.45108	1.44741	1.44838	7587	0	1
2025.01.31	04:00:00	1.44838	1.44898	1.44724	1.44779	5425	0	1
2025.01.31	08:00:00	1.44779	1.44915	1.44312	1.44786	12970	0	1
2025.01.31	12:00:00	1.44787	1.44974	1.44603	1.44881	13358	0	1
2025.01.31	16:00:00	1.44881	1.45506	1.43708	1.44009	26211	0	1
2025.01.31	20:00:00	1.44009	1.45595	1.43906	1.45372	25668	0	1
2025.02.03	00:00:00	1.47343	1.47515	1.46710	1.47485	23796	0	1
2025.02.03	04:00:00	1.47485	1.47931	1.47255	1.47283	18006	0	1
2025.02.03	08:00:00	1.47283	1.47523	1.46748	1.46933	19195	0	1
2025.02.03	12:00:00	1.46933	1.47042	1.45930	1.46680	17237	0	1
2025.02.03	16:00:00	1.46680	1.46998	1.45247	1.45792	33981	0	1
2025.02.03	20:00:00	1.45792	1.45932	1.43880	1.44286	18318	0	1
2025.02.04	00:00:00	1.44250	1.44624	1.43865	1.44491	10406	0	1
2025.02.04	04:00:00	1.44491	1.45036	1.44485	1.44869	10668	0	1
2025.02.04	08:00:00	1.44869	1.44884	1.44243	1.44254	14650	0	1
2025.02.04	12:00:00	1.44254	1.44420	1.43818	1.43833	12862	0	1
2025.02.04	16:00:00	1.43833	1.43933	1.43095	1.43407	19856	0	1
2025.02.04	20:00:00	1.43407	1.43466	1.43021	1.43190	9231	0	1
2025.02.05	00:00:00	1.43187	1.43393	1.43135	1.43343	6832	0	1
2025.02.05	04:00:00	1.43343	1.43446	1.43189	1.43386	8115	0	1
2025.02.05	08:00:00	1.43386	1.43439	1.42795	1.42858	13017	0	1
2025.02.05	12:00:00	1.42858	1.42959	1.42703	1.42927	11641	0	1
2025.02.05	16:00:00	1.42927	1.43009	1.42680	1.42922	18311	0	1
2025.02.05	20:00:00	1.42922	1.43282	1.42866	1.43159	7115	0	1
2025.02.06	00:00:00	1.43058	1.43278	1.43058	1.43144	4965	0	1
2025.02.06	04:00:00	1.43148	1.43515	1.43143	1.43483	6263	0	1
2025.02.06	08:00:00	1.43483	1.43668	1.43407	1.43599	9881	0	1
2025.02.06	12:00:00	1.43599	1.43645	1.43416	1.43421	12094	0	1
2025.02.06	16:00:00	1.43421	1.43496	1.43036	1.43109	13972	0	1
2025.02.06	20:00:00	1.43111	1.43195	1.43012	1.43041	7949	0	1
2025.02.07	00:00:00	1.43035	1.43188	1.43015	1.43057	4490	0	1
2025.02.07	04:00:00	1.43057	1.43269	1.43013	1.43253	4593	0	1
2025.02.07	08:00:00	1.43253	1.43260	1.43046	1.43119	7617	0	1
2025.02.07	12:00:00	1.43119	1.43450	1.42862	1.43051	12856	0	1
2025.02.07	16:00:00	1.43051	1.43398	1.42798	1.42929	27846	0	1
2025.02.07	20:00:00	1.42929	1.43013	1.42738	1.42917	9791	0	1
2025.02.10	00:00:00	1.43458	1.43764	1.43230	1.43492	9098	0	1
2025.02.10	04:00:00	1.43492	1.43582	1.43356	1.43447	6016	0	1
2025.02.10	08:00:00	1.43446	1.43591	1.43155	1.43264	10514	0	1
2025.02.10	12:00:00	1.43263	1.43450	1.43263	1.43375	9096	0	1
2025.02.10	16:00:00	1.43370	1.43435	1.43135	1.43197	11841	0	1
2025.02.10	20:00:00	1.43200	1.43229	1.43056	1.43154	6087	0	1
2025.02.11	00:00:00	1.43138	1.43402	1.43057	1.43349	5502	0	1
2025.02.11	04:00:00	1.43349	1.43409	1.43293	1.43330	4857	0	1
2025.02.11	08:00:00	1.43330	1.43403	1.43245	1.43340	8425	0	1
2025.02.11	12:00:00	1.43340	1.43458	1.43082	1.43104	9529	0	1
2025.02.11	16:00:00	1.43105	1.43271	1.43002	1.43072	12450	0	1
2025.02.11	20:00:00	1.43072	1.43088	1.42785	1.42833	8247	0	1
2025.02.12	00:00:00	1.42847	1.42965	1.42820	1.42885	4412	0	1
2025.02.12	04:00:00	1.42885	1.42983	1.42797	1.42966	5906	0	1
2025.02.12	08:00:00	1.42966	1.43135	1.42861	1.43083	9175	0	1
2025.02.12	12:00:00	1.43084	1.43398	1.42895	1.43292	12395	0	1
2025.02.12	16:00:00	1.43292	1.43425	1.42557	1.42622	23625	0	1
2025.02.12	20:00:00	1.42620	1.43103	1.42593	1.43098	10567	0	1
2025.02.13	00:00:00	1.43062	1.43062	1.42872	1.42885	5181	0	1
2025.02.13	04:00:00	1.42885	1.42908	1.42557	1.42590	8091	0	1
2025.02.13	08:00:00	1.42590	1.43001	1.42547	1.42917	11314	0	1
2025.02.13	12:00:00	1.42917	1.43042	1.42679	1.42858	12487	0	1
2025.02.13	16:00:00	1.42853	1.42901	1.42109	1.42441	16883	0	1
2025.02.13	20:00:00	1.42441	1.42631	1.41831	1.41937	13354	0	1
2025.02.14	00:00:00	1.41927	1.42015	1.41824	1.41897	7027	0	1
2025.02.14	04:00:00	1.41897	1.41920	1.41771	1.41873	6205	0	1
2025.02.14	08:00:00	1.41873	1.41893	1.41568	1.41679	11269	0	1
2025.02.14	12:00:00	1.41679	1.41917	1.41554	1.41650	11380	0	1
2025.02.14	16:00:00	1.41650	1.41785	1.41510	1.41651	13821	0	1
2025.02.14	20:00:00	1.41650	1.41782	1.41574	1.41690	6524	0	1
2025.02.17	00:00:00	1.41569	1.41903	1.41569	1.41608	8407	0	1
2025.02.17	04:00:00	1.41608	1.41755	1.41607	1.41741	6963	0	1
2025.02.17	08:00:00	1.41741	1.41943	1.41713	1.41904	9017	0	1
2025.02.17	12:00:00	1.41907	1.41942	1.41813	1.41889	6574	0	1
2025.02.17	16:00:00	1.41889	1.41925	1.41794	1.41831	4574	0	1
2025.02.17	20:00:00	1.41831	1.41887	1.41808	1.41808	2254	0	1
2025.02.18	00:00:00	1.41756	1.42066	1.41733	1.41998	5703	0	1
2025.02.18	04:00:00	1.41998	1.42089	1.41886	1.42043	8318	0	1
2025.02.18	08:00:00	1.42043	1.42082	1.41813	1.41915	10136	0	1
2025.02.18	12:00:00	1.41915	1.42128	1.41794	1.42050	10066	0	1
2025.02.18	16:00:00	1.42050	1.42116	1.41829	1.41931	11859	0	1
2025.02.18	20:00:00	1.41931	1.41953	1.41832	1.41933	6085	0	1
2025.02.19	00:00:00	1.41928	1.41989	1.41845	1.41848	7366	0	1
2025.02.19	04:00:00	1.41848	1.41926	1.41796	1.41800	8821	0	1
2025.02.19	08:00:00	1.41800	1.42001	1.41754	1.41996	9527	0	1
2025.02.19	12:00:00	1.41996	1.42218	1.41958	1.41987	10356	0	1
2025.02.19	16:00:00	1.41987	1.42407	1.41921	1.42371	15066	0	1
2025.02.19	20:00:00	1.42371	1.42456	1.42240	1.42392	8600	0	1
2025.02.20	00:00:00	1.42297	1.42439	1.42240	1.42418	8864	0	1
2025.02.20	04:00:00	1.42418	1.42451	1.42205	1.42266	11822	0	1
2025.02.20	08:00:00	1.42266	1.42303	1.42102	1.42114	10211	0	1
2025.02.20	12:00:00	1.42114	1.42232	1.41966	1.42064	10143	0	1
2025.02.20	16:00:00	1.42064	1.42134	1.41770	1.41861	16099	0	1
2025.02.20	20:00:00	1.41861	1.41897	1.41662	1.41751	7233	0	1
2025.02.21	00:00:00	1.41686	1.41884	1.41642	1.41864	9259	0	1
2025.02.21	04:00:00	1.41864	1.41865	1.41684	1.41791	11773	0	1
2025.02.21	08:00:00	1.41791	1.41994	1.41771	1.41970	12309	0	1
2025.02.21	12:00:00	1.41970	1.42004	1.41737	1.41766	7862	0	1
2025.02.21	16:00:00	1.41766	1.42200	1.41679	1.42180	15457	0	1
2025.02.21	20:00:00	1.42180	1.42362	1.42173	1.42251	10832	0	1
2025.02.24	00:00:00	1.41979	1.42236	1.41941	1.41964	10985	0	1
2025.02.24	04:00:00	1.41966	1.41974	1.41819	1.41941	12406	0	1
2025.02.24	08:00:00	1.41941	1.42165	1.41839	1.42120	12353	0	1
2025.02.24	12:00:00	1.42120	1.42235	1.42068	1.42167	9307	0	1
2025.02.24	16:00:00	1.42166	1.42448	1.42086	1.42246	17823	0	1
2025.02.24	20:00:00	1.42246	1.42679	1.42071	1.42587	9513	0	1
2025.02.25	00:00:00	1.42560	1.42794	1.42477	1.42631	8871	0	1
2025.02.25	04:00:00	1.42631	1.42662	1.42399	1.42452	11207	0	1
2025.02.25	08:00:00	1.42452	1.42745	1.42444	1.42676	13341	0	1
2025.02.25	12:00:00	1.42675	1.42718	1.42434	1.42623	11788	0	1
2025.02.25	16:00:00	1.42623	1.43165	1.42516	1.42929	21619	0	1
2025.02.25	20:00:00	1.42930	1.43176	1.42801	1.43175	11931	0	1
2025.02.26	00:00:00	1.43105	1.43143	1.42942	1.43041	8661	0	1
2025.02.26	04:00:00	1.43042	1.43329	1.43022	1.43311	10560	0	1
2025.02.26	08:00:00	1.43311	1.43335	1.43170	1.43321	11212	0	1
2025.02.26	12:00:00	1.43320	1.43573	1.43296	1.43518	9950	0	1
2025.02.26	16:00:00	1.43518	1.43660	1.42994	1.43178	21698	0	1
2025.02.26	20:00:00	1.43178	1.43685	1.43015	1.43361	13222	0	1
2025.02.27	00:00:00	1.43359	1.43553	1.43319	1.43480	8424	0	1
2025.02.27	04:00:00	1.43480	1.43634	1.43449	1.43541	12105	0	1
2025.02.27	08:00:00	1.43541	1.43561	1.43222	1.43274	11883	0	1
2025.02.27	12:00:00	1.43273	1.44349	1.43260	1.44262	12927	0	1
2025.02.27	16:00:00	1.44261	1.44426	1.44030	1.44293	22374	0	1
2025.02.27	20:00:00	1.44293	1.44492	1.44190	1.44351	9743	0	1
2025.02.28	00:00:00	1.44308	1.44477	1.44290	1.44439	10018	0	1
2025.02.28	04:00:00	1.44440	1.44528	1.44371	1.44404	14215	0	1
2025.02.28	08:00:00	1.44404	1.44529	1.44289	1.44375	13318	0	1
2025.02.28	12:00:00	1.44375	1.44419	1.44038	1.44154	11495	0	1
2025.02.28	16:00:00	1.44155	1.44483	1.43997	1.44395	22218	0	1
2025.02.28	20:00:00	1.44395	1.44715	1.44340	1.44594	13240	0	1
2025.03.03	00:00:00	1.44380	1.44487	1.44305	1.44343	11615	0	1
2025.03.03	04:00:00	1.44343	1.44531	1.44304	1.44445	9956	0	1
2025.03.03	08:00:00	1.44445	1.44533	1.44253	1.44271	11814	0	1
2025.03.03	12:00:00	1.44272	1.44400	1.44010	1.44115	13448	0	1
2025.03.03	16:00:00	1.44115	1.44191	1.43689	1.44132	18143	0	1
2025.03.03	20:00:00	1.44132	1.45419	1.44041	1.44771	21466	0	1
2025.03.04	00:00:00	1.44774	1.45046	1.44745	1.44934	11184	0	1
2025.03.04	04:00:00	1.44935	1.45214	1.44856	1.44922	16270	0	1
2025.03.04	08:00:00	1.44922	1.45031	1.44098	1.44254	16557	0	1
2025.03.04	12:00:00	1.44254	1.44599	1.44067	1.44483	18195	0	1
2025.03.04	16:00:00	1.44483	1.45428	1.44392	1.45281	30041	0	1
2025.03.04	20:00:00	1.45281	1.45419	1.43710	1.43915	23557	0	1
2025.03.05	00:00:00	1.43871	1.44412	1.43790	1.44288	10200	0	1
2025.03.05	04:00:00	1.44286	1.44501	1.44199	1.44221	12973	0	1
2025.03.05	08:00:00	1.44221	1.44308	1.43771	1.43821	18098	0	1
2025.03.05	12:00:00	1.43822	1.44343	1.43776	1.43809	17180	0	1
2025.03.05	16:00:00	1.43809	1.44197	1.43418	1.43574	32501	0	1
2025.03.05	20:00:00	1.43574	1.43773	1.43301	1.43422	15387	0	1
2025.03.06	00:00:00	1.43332	1.43537	1.43128	1.43146	11183	0	1
2025.03.06	04:00:00	1.43146	1.43409	1.43095	1.43375	13928	0	1
2025.03.06	08:00:00	1.43375	1.43626	1.43258	1.43461	20562	0	1
2025.03.06	12:00:00	1.43462	1.43767	1.43413	1.43637	18034	0	1
2025.03.06	16:00:00	1.43637	1.43706	1.42392	1.43039	29296	0	1
2025.03.06	20:00:00	1.43039	1.43184	1.42837	1.42945	14310	0	1
2025.03.07	00:00:00	1.42937	1.43063	1.42829	1.43010	8401	0	1
2025.03.07	04:00:00	1.43010	1.43134	1.42932	1.43127	12991	0	1
2025.03.07	08:00:00	1.43127	1.43197	1.42796	1.43000	14790	0	1
2025.03.07	12:00:00	1.43000	1.43718	1.42983	1.43714	16751	0	1
2025.03.07	16:00:00	1.43714	1.44264	1.43370	1.43914	31279	0	1
2025.03.07	20:00:00	1.43914	1.44072	1.43596	1.43711	14244	0	1
2025.03.10	00:00:00	1.43633	1.43870	1.43461	1.43637	11091	0	1
2025.03.10	04:00:00	1.43637	1.43703	1.43542	1.43666	10868	0	1
2025.03.10	08:00:00	1.43666	1.43824	1.43575	1.43803	16242	0	1
2025.03.10	12:00:00	1.43803	1.44239	1.43532	1.44181	20132	0	1
2025.03.10	16:00:00	1.44180	1.44409	1.44094	1.44336	25253	0	1
2025.03.10	20:00:00	1.44336	1.44727	1.44308	1.44391	16128	0	1
2025.03.11	00:00:00	1.44344	1.44425	1.44205	1.44301	7437	0	1
2025.03.11	04:00:00	1.44301	1.44474	1.44162	1.44275	15461	0	1
2025.03.11	08:00:00	1.44275	1.44461	1.44100	1.44161	19893	0	1
2025.03.11	12:00:00	1.44161	1.44262	1.43937	1.44133	17643	0	1
2025.03.11	16:00:00	1.44133	1.45213	1.44016	1.44833	36607	0	1
2025.03.11	20:00:00	1.44832	1.45047	1.43790	1.44343	23511	0	1
2025.03.12	00:00:00	1.44343	1.44394	1.44225	1.44292	6477	0	1
2025.03.12	04:00:00	1.44292	1.44513	1.44275	1.44501	10514	0	1
2025.03.12	08:00:00	1.44500	1.44848	1.44335	1.44346	15187	0	1
2025.03.12	12:00:00	1.44346	1.44441	1.43645	1.43968	17283	0	1
2025.03.12	16:00:00	1.43968	1.44305	1.43756	1.43887	25492	0	1
2025.03.12	20:00:00	1.43887	1.43930	1.43534	1.43704	13994	0	1
2025.03.13	00:00:00	1.43673	1.43703	1.43570	1.43630	6267	0	1
2025.03.13	04:00:00	1.43629	1.43936	1.43606	1.43879	10954	0	1
2025.03.13	08:00:00	1.43879	1.44047	1.43796	1.43886	16511	0	1
2025.03.13	12:00:00	1.43886	1.44023	1.43648	1.43984	18246	0	1
2025.03.13	16:00:00	1.43984	1.44255	1.43788	1.44214	27158	0	1
2025.03.13	20:00:00	1.44214	1.44515	1.44190	1.44423	14466	0	1
2025.03.14	00:00:00	1.44361	1.44446	1.44256	1.44322	5974	0	1
2025.03.14	04:00:00	1.44322	1.44417	1.44273	1.44293	12595	0	1
2025.03.14	08:00:00	1.44293	1.44354	1.44124	1.44141	13752	0	1
2025.03.14	12:00:00	1.44142	1.44367	1.44053	1.44090	18624	0	1
2025.03.14	16:00:00	1.44090	1.44133	1.43702	1.43742	24876	0	1
2025.03.14	20:00:00	1.43743	1.43849	1.43555	1.43637	10339	0	1
2025.03.17	00:00:00	1.43762	1.43762	1.43551	1.43703	7872	0	1
2025.03.17	04:00:00	1.43703	1.43787	1.43661	1.43736	10138	0	1
2025.03.17	08:00:00	1.43736	1.43807	1.43602	1.43630	12002	0	1
2025.03.17	12:00:00	1.43630	1.43642	1.43384	1.43398	12244	0	1
2025.03.17	16:00:00	1.43398	1.43460	1.42827	1.42936	17654	0	1
2025.03.17	20:00:00	1.42936	1.42945	1.42756	1.42854	8434	0	1
2025.03.18	00:00:00	1.42847	1.43001	1.42794	1.42946	5071	0	1
2025.03.18	04:00:00	1.42946	1.43078	1.42889	1.43031	8484	0	1
2025.03.18	08:00:00	1.43031	1.43077	1.42724	1.42780	9357	0	1
2025.03.18	12:00:00	1.42779	1.42985	1.42529	1.42903	12426	0	1
2025.03.18	16:00:00	1.42903	1.43195	1.42714	1.43096	21838	0	1
2025.03.18	20:00:00	1.43096	1.43190	1.42923	1.42970	10615	0	1
2025.03.19	00:00:00	1.42900	1.43024	1.42812	1.42983	5024	0	1
2025.03.19	04:00:00	1.42983	1.43133	1.42981	1.43104	7214	0	1
2025.03.19	08:00:00	1.43104	1.43315	1.43075	1.43225	12856	0	1
2025.03.19	12:00:00	1.43225	1.43351	1.43149	1.43234	11581	0	1
2025.03.19	16:00:00	1.43233	1.43378	1.43098	1.43317	14049	0	1
2025.03.19	20:00:00	1.43317	1.43490	1.43082	1.43262	19003	0	1
2025.03.20	00:00:00	1.43247	1.43334	1.43154	1.43229	6720	0	1
2025.03.20	04:00:00	1.43229	1.43355	1.43204	1.43300	10097	0	1
2025.03.20	08:00:00	1.43300	1.43556	1.43299	1.43543	9995	0	1
2025.03.20	12:00:00	1.43543	1.43909	1.43514	1.43854	15096	0	1
2025.03.20	16:00:00	1.43854	1.44015	1.43179	1.43333	18654	0	1
2025.03.20	20:00:00	1.43333	1.43365	1.43129	1.43221	9170	0	1
2025.03.21	00:00:00	1.43213	1.43266	1.43170	1.43211	5506	0	1
2025.03.21	04:00:00	1.43211	1.43341	1.43146	1.43326	8821	0	1
2025.03.21	08:00:00	1.43326	1.43441	1.43138	1.43297	11165	0	1
2025.03.21	12:00:00	1.43297	1.43578	1.43274	1.43577	12016	0	1
2025.03.21	16:00:00	1.43577	1.43731	1.43367	1.43406	18945	0	1
2025.03.21	20:00:00	1.43406	1.43522	1.43323	1.43469	8916	0	1
2025.03.24	00:00:00	1.43500	1.43500	1.43267	1.43323	5892	0	1
2025.03.24	04:00:00	1.43323	1.43510	1.43314	1.43446	8546	0	1
2025.03.24	08:00:00	1.43446	1.43487	1.43258	1.43342	10343	0	1
2025.03.24	12:00:00	1.43342	1.43465	1.43152	1.43358	10547	0	1
