<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.07.26	12:00:00	1.20338	1.20346	1.19639	1.20025	19409	0	0
2022.07.26	16:00:00	1.20025	1.20538	1.19895	1.20250	21571	0	0
2022.07.26	20:00:00	1.20249	1.20422	1.20208	1.20263	9686	0	0
2022.07.27	00:00:00	1.20201	1.20533	1.20184	1.20444	5838	0	0
2022.07.27	04:00:00	1.20444	1.20593	1.20372	1.20593	8755	0	0
2022.07.27	08:00:00	1.20593	1.20745	1.20363	1.20597	15789	0	0
2022.07.27	12:00:00	1.20597	1.20877	1.20428	1.20469	15855	0	0
2022.07.27	16:00:00	1.20471	1.20586	1.20206	1.20385	18335	0	0
2022.07.27	20:00:00	1.20386	1.21863	1.20298	1.21552	20093	0	0
2022.07.28	00:00:00	1.21510	1.21705	1.21423	1.21485	7478	0	0
2022.07.28	04:00:00	1.21487	1.21866	1.21461	1.21593	12703	0	0
2022.07.28	08:00:00	1.21598	1.21914	1.21539	1.21873	17660	0	0
2022.07.28	12:00:00	1.21873	1.21873	1.21033	1.21393	23161	0	0
2022.07.28	16:00:00	1.21385	1.21661	1.21088	1.21302	26333	0	0
2022.07.28	20:00:00	1.21303	1.21831	1.21296	1.21774	8690	0	0
2022.07.29	00:00:00	1.21759	1.21786	1.21619	1.21739	7828	0	0
2022.07.29	04:00:00	1.21739	1.22039	1.21629	1.21878	11306	0	0
2022.07.29	08:00:00	1.21880	1.22455	1.21552	1.21699	21650	0	0
2022.07.29	12:00:00	1.21694	1.21868	1.21059	1.21150	22512	0	0
2022.07.29	16:00:00	1.21153	1.21867	1.20631	1.21684	26164	0	0
2022.07.29	20:00:00	1.21684	1.21888	1.21517	1.21803	7217	0	0
2022.08.01	00:00:00	1.21630	1.21881	1.21570	1.21729	7534	0	0
2022.08.01	04:00:00	1.21729	1.21982	1.21680	1.21821	9122	0	0
2022.08.01	08:00:00	1.21822	1.22306	1.21742	1.22304	13141	0	0
2022.08.01	12:00:00	1.22305	1.22615	1.22186	1.22475	17603	0	0
2022.08.01	16:00:00	1.22476	1.22932	1.22350	1.22769	23898	0	0
2022.08.01	20:00:00	1.22769	1.22771	1.22412	1.22537	11189	0	0
2022.08.02	00:00:00	1.22462	1.22790	1.22401	1.22695	7401	0	0
2022.08.02	04:00:00	1.22695	1.22766	1.22442	1.22489	16112	0	0
2022.08.02	08:00:00	1.22488	1.22560	1.21860	1.21916	22887	0	0
2022.08.02	12:00:00	1.21916	1.22276	1.21911	1.22210	18452	0	0
2022.08.02	16:00:00	1.22223	1.22411	1.21799	1.22141	25672	0	0
2022.08.02	20:00:00	1.22140	1.22142	1.21582	1.21619	12772	0	0
2022.08.03	00:00:00	1.21608	1.21727	1.21346	1.21467	11134	0	0
2022.08.03	04:00:00	1.21469	1.21941	1.21455	1.21797	12566	0	0
2022.08.03	08:00:00	1.21797	1.22076	1.21571	1.21783	17025	0	0
2022.08.03	12:00:00	1.21782	1.22056	1.21665	1.21746	17828	0	0
2022.08.03	16:00:00	1.21746	1.21804	1.20998	1.21426	24440	0	0
2022.08.03	20:00:00	1.21426	1.21553	1.21377	1.21468	9843	0	0
2022.08.04	00:00:00	1.21431	1.21599	1.21333	1.21589	5129	0	0
2022.08.04	04:00:00	1.21589	1.21678	1.21442	1.21555	8130	0	0
2022.08.04	08:00:00	1.21555	1.21760	1.21285	1.21651	14031	0	0
2022.08.04	12:00:00	1.21650	1.22170	1.20653	1.21127	22414	0	0
2022.08.04	16:00:00	1.21125	1.21609	1.20898	1.21458	23832	0	0
2022.08.04	20:00:00	1.21457	1.21757	1.21443	1.21583	8833	0	0
2022.08.05	00:00:00	1.21556	1.21636	1.21347	1.21378	5713	0	0
2022.08.05	04:00:00	1.21378	1.21465	1.21303	1.21406	7637	0	0
2022.08.05	08:00:00	1.21406	1.21690	1.21354	1.21443	12506	0	0
2022.08.05	12:00:00	1.21444	1.21488	1.20253	1.20267	17120	0	0
2022.08.05	16:00:00	1.20272	1.20839	1.20032	1.20775	27532	0	0
2022.08.05	20:00:00	1.20775	1.20940	1.20608	1.20704	12241	0	0
2022.08.08	00:00:00	1.20636	1.20673	1.20473	1.20563	5232	0	0
2022.08.08	04:00:00	1.20563	1.20801	1.20552	1.20768	6489	0	0
2022.08.08	08:00:00	1.20765	1.21229	1.20687	1.20853	14025	0	0
2022.08.08	12:00:00	1.20853	1.21222	1.20714	1.21209	15046	0	0
2022.08.08	16:00:00	1.21209	1.21378	1.20759	1.20771	16631	0	0
2022.08.08	20:00:00	1.20769	1.20931	1.20686	1.20771	11089	0	0
2022.08.09	00:00:00	1.20697	1.20888	1.20697	1.20780	6931	0	0
2022.08.09	04:00:00	1.20780	1.20854	1.20701	1.20844	5961	0	0
2022.08.09	08:00:00	1.20844	1.21222	1.20655	1.21183	11246	0	0
2022.08.09	12:00:00	1.21183	1.21302	1.20947	1.21071	15004	0	0
2022.08.09	16:00:00	1.21071	1.21286	1.20759	1.20826	18787	0	0
2022.08.09	20:00:00	1.20826	1.20866	1.20629	1.20749	7609	0	0
2022.08.10	00:00:00	1.20753	1.20859	1.20645	1.20684	3824	0	0
2022.08.10	04:00:00	1.20684	1.20845	1.20659	1.20830	6310	0	0
2022.08.10	08:00:00	1.20830	1.21056	1.20676	1.20948	11506	0	0
2022.08.10	12:00:00	1.20952	1.22508	1.20810	1.22188	18102	0	0
2022.08.10	16:00:00	1.22191	1.22765	1.21911	1.22477	26154	0	0
2022.08.10	20:00:00	1.22477	1.22610	1.22103	1.22138	11138	0	0
2022.08.11	00:00:00	1.22101	1.22206	1.22009	1.22085	6467	0	0
2022.08.11	04:00:00	1.22085	1.22093	1.21822	1.21906	7160	0	0
2022.08.11	08:00:00	1.21906	1.22456	1.21834	1.22421	15154	0	0
2022.08.11	12:00:00	1.22421	1.22444	1.21942	1.22353	19554	0	0
2022.08.11	16:00:00	1.22353	1.22492	1.21964	1.22239	22564	0	0
2022.08.11	20:00:00	1.22243	1.22267	1.21853	1.22000	11193	0	0
2022.08.12	00:00:00	1.21995	1.22037	1.21773	1.21844	5111	0	0
2022.08.12	04:00:00	1.21843	1.21971	1.21785	1.21895	7337	0	0
2022.08.12	08:00:00	1.21894	1.22163	1.21677	1.21786	14200	0	0
2022.08.12	12:00:00	1.21785	1.21786	1.21085	1.21102	18632	0	0
2022.08.12	16:00:00	1.21110	1.21441	1.20998	1.21290	22823	0	0
2022.08.12	20:00:00	1.21290	1.21466	1.21289	1.21360	7230	0	0
2022.08.15	00:00:00	1.21234	1.21481	1.21234	1.21426	4447	0	0
2022.08.15	04:00:00	1.21426	1.21455	1.21080	1.21153	8566	0	0
2022.08.15	08:00:00	1.21153	1.21214	1.20688	1.20746	12950	0	0
2022.08.15	12:00:00	1.20746	1.21149	1.20502	1.20890	16976	0	0
2022.08.15	16:00:00	1.20892	1.21094	1.20686	1.20846	15616	0	0
2022.08.15	20:00:00	1.20847	1.20863	1.20500	1.20539	6793	0	0
2022.08.16	00:00:00	1.20498	1.20590	1.20379	1.20397	7504	0	0
2022.08.16	04:00:00	1.20397	1.20606	1.20355	1.20517	6784	0	0
2022.08.16	08:00:00	1.20516	1.20583	1.20076	1.20368	14664	0	0
2022.08.16	12:00:00	1.20373	1.20576	1.20130	1.20551	16178	0	0
2022.08.16	16:00:00	1.20550	1.21179	1.20487	1.20812	18065	0	0
2022.08.16	20:00:00	1.20812	1.21046	1.20792	1.20972	8377	0	0
2022.08.17	00:00:00	1.20915	1.21083	1.20833	1.21077	9538	0	0
2022.08.17	04:00:00	1.21077	1.21223	1.20978	1.21191	8628	0	0
2022.08.17	08:00:00	1.21190	1.21423	1.20777	1.21037	15820	0	0
2022.08.17	12:00:00	1.21037	1.21145	1.20480	1.20625	18818	0	0
2022.08.17	16:00:00	1.20625	1.20956	1.20282	1.20396	20107	0	0
2022.08.17	20:00:00	1.20398	1.20879	1.20354	1.20486	15288	0	0
2022.08.18	00:00:00	1.20418	1.20605	1.20418	1.20513	8238	0	0
2022.08.18	04:00:00	1.20512	1.20590	1.20305	1.20398	10835	0	0
2022.08.18	08:00:00	1.20396	1.20580	1.19947	1.20475	18250	0	0
2022.08.18	12:00:00	1.20475	1.20796	1.20355	1.20491	19113	0	0
2022.08.18	16:00:00	1.20490	1.20533	1.19356	1.19370	21351	0	0
2022.08.18	20:00:00	1.19370	1.19439	1.19229	1.19318	11307	0	0
2022.08.19	00:00:00	1.19246	1.19359	1.19051	1.19060	10436	0	0
2022.08.19	04:00:00	1.19060	1.19262	1.18941	1.19019	8764	0	0
2022.08.19	08:00:00	1.19018	1.19257	1.18798	1.18954	16459	0	0
2022.08.19	12:00:00	1.18954	1.18965	1.18156	1.18478	19647	0	0
2022.08.19	16:00:00	1.18478	1.18575	1.17921	1.18253	18977	0	0
2022.08.19	20:00:00	1.18254	1.18343	1.18108	1.18296	8648	0	0
2022.08.22	00:00:00	1.18214	1.18301	1.18053	1.18073	6047	0	0
2022.08.22	04:00:00	1.18069	1.18367	1.18059	1.18303	8358	0	0
2022.08.22	08:00:00	1.18303	1.18362	1.17821	1.18125	17350	0	0
2022.08.22	12:00:00	1.18124	1.18226	1.17894	1.18181	17806	0	0
2022.08.22	16:00:00	1.18184	1.18259	1.17419	1.17749	19450	0	0
2022.08.22	20:00:00	1.17749	1.17758	1.17515	1.17651	7680	0	0
2022.08.23	00:00:00	1.17636	1.17822	1.17571	1.17744	6759	0	0
2022.08.23	04:00:00	1.17743	1.17850	1.17633	1.17634	8681	0	0
2022.08.23	08:00:00	1.17634	1.17788	1.17172	1.17774	18781	0	0
2022.08.23	12:00:00	1.17772	1.17826	1.17456	1.17648	19439	0	0
2022.08.23	16:00:00	1.17648	1.18779	1.17568	1.18483	27357	0	0
2022.08.23	20:00:00	1.18483	1.18502	1.18166	1.18309	10278	0	0
2022.08.24	00:00:00	1.18318	1.18378	1.18127	1.18132	7601	0	0
2022.08.24	04:00:00	1.18131	1.18279	1.17991	1.18248	9996	0	0
2022.08.24	08:00:00	1.18249	1.18337	1.18007	1.18224	15316	0	0
2022.08.24	12:00:00	1.18224	1.18263	1.17579	1.17724	19424	0	0
2022.08.24	16:00:00	1.17723	1.18255	1.17557	1.17850	24006	0	0
2022.08.24	20:00:00	1.17850	1.18019	1.17808	1.17919	8269	0	0
2022.08.25	00:00:00	1.17929	1.18152	1.17835	1.18120	8681	0	0
2022.08.25	04:00:00	1.18120	1.18425	1.18037	1.18344	11361	0	0
2022.08.25	08:00:00	1.18345	1.18644	1.18253	1.18439	17575	0	0
2022.08.25	12:00:00	1.18439	1.18569	1.18090	1.18201	18926	0	0
2022.08.25	16:00:00	1.18201	1.18499	1.17928	1.18205	21003	0	0
2022.08.25	20:00:00	1.18206	1.18389	1.18179	1.18349	9237	0	0
2022.08.26	00:00:00	1.18298	1.18372	1.18057	1.18140	6881	0	0
2022.08.26	04:00:00	1.18140	1.18316	1.18078	1.18090	7823	0	0
2022.08.26	08:00:00	1.18088	1.18100	1.17751	1.18009	15201	0	0
2022.08.26	12:00:00	1.18009	1.18541	1.18007	1.18536	17671	0	0
2022.08.26	16:00:00	1.18533	1.19010	1.17459	1.17534	31142	0	0
2022.08.26	20:00:00	1.17533	1.17578	1.17334	1.17389	12837	0	0
2022.08.29	00:00:00	1.17255	1.17314	1.16753	1.16786	8763	0	0
2022.08.29	04:00:00	1.16786	1.16860	1.16520	1.16544	11875	0	0
2022.08.29	08:00:00	1.16544	1.16826	1.16484	1.16583	16683	0	0
2022.08.29	12:00:00	1.16583	1.17344	1.16567	1.17168	18797	0	0
2022.08.29	16:00:00	1.17168	1.17441	1.16860	1.17223	20459	0	0
2022.08.29	20:00:00	1.17223	1.17294	1.16985	1.17058	9222	0	0
2022.08.30	00:00:00	1.17059	1.17259	1.16997	1.17163	9637	0	0
2022.08.30	04:00:00	1.17161	1.17269	1.16873	1.17053	11914	0	0
2022.08.30	08:00:00	1.17052	1.17524	1.16981	1.17380	19745	0	0
2022.08.30	12:00:00	1.17379	1.17605	1.16880	1.16985	20798	0	0
2022.08.30	16:00:00	1.16985	1.17218	1.16214	1.16510	29908	0	0
2022.08.30	20:00:00	1.16511	1.16700	1.16466	1.16540	14053	0	0
2022.08.31	00:00:00	1.16530	1.16750	1.16408	1.16669	6869	0	0
2022.08.31	04:00:00	1.16669	1.16920	1.16595	1.16842	10187	0	0
2022.08.31	08:00:00	1.16842	1.16940	1.16358	1.16415	20231	0	0
2022.08.31	12:00:00	1.16413	1.16508	1.16017	1.16376	23203	0	0
2022.08.31	16:00:00	1.16375	1.16536	1.15993	1.16253	28429	0	0
2022.08.31	20:00:00	1.16253	1.16304	1.16069	1.16226	13718	0	0
2022.09.01	00:00:00	1.16213	1.16222	1.15740	1.15834	10864	0	0
2022.09.01	04:00:00	1.15834	1.15906	1.15683	1.15776	10982	0	0
2022.09.01	08:00:00	1.15776	1.16168	1.15723	1.15973	21134	0	0
2022.09.01	12:00:00	1.15973	1.16076	1.15497	1.15643	21237	0	0
2022.09.01	16:00:00	1.15646	1.15787	1.14993	1.15337	26977	0	0
2022.09.01	20:00:00	1.15337	1.15554	1.15324	1.15441	11703	0	0
2022.09.02	00:00:00	1.15433	1.15597	1.15309	1.15505	6944	0	0
2022.09.02	04:00:00	1.15505	1.15559	1.15397	1.15502	9949	0	0
2022.09.02	08:00:00	1.15503	1.15696	1.15322	1.15553	15843	0	0
2022.09.02	12:00:00	1.15553	1.15885	1.15317	1.15395	20140	0	0
2022.09.02	16:00:00	1.15395	1.15887	1.15155	1.15239	27882	0	0
2022.09.02	20:00:00	1.15240	1.15240	1.14960	1.15128	15678	0	0
2022.09.05	00:00:00	1.14745	1.14946	1.14660	1.14795	10194	0	0
2022.09.05	04:00:00	1.14795	1.14931	1.14567	1.14646	12353	0	0
2022.09.05	08:00:00	1.14646	1.14940	1.14434	1.14903	21296	0	0
2022.09.05	12:00:00	1.14903	1.15187	1.14806	1.14910	17194	0	0
2022.09.05	16:00:00	1.14910	1.15210	1.14910	1.15150	13450	0	0
2022.09.05	20:00:00	1.15151	1.15219	1.15134	1.15219	3001	0	0
2022.09.06	00:00:00	1.15142	1.15915	1.15097	1.15902	9171	0	0
2022.09.06	04:00:00	1.15902	1.16001	1.15598	1.15627	13610	0	0
2022.09.06	08:00:00	1.15627	1.16095	1.15490	1.15739	23933	0	0
2022.09.06	12:00:00	1.15739	1.16086	1.15468	1.15472	22487	0	0
2022.09.06	16:00:00	1.15476	1.15513	1.14941	1.15305	31064	0	0
2022.09.06	20:00:00	1.15304	1.15332	1.15128	1.15202	14875	0	0
2022.09.07	00:00:00	1.15183	1.15220	1.14792	1.14802	8076	0	0
2022.09.07	04:00:00	1.14802	1.14860	1.14518	1.14782	17413	0	0
2022.09.07	08:00:00	1.14783	1.15234	1.14696	1.14963	19778	0	0
2022.09.07	12:00:00	1.14965	1.15025	1.14140	1.14315	24618	0	0
2022.09.07	16:00:00	1.14316	1.15003	1.14053	1.14949	26930	0	0
2022.09.07	20:00:00	1.14949	1.15396	1.14938	1.15364	13194	0	0
2022.09.08	00:00:00	1.15203	1.15414	1.15011	1.15065	8643	0	0
2022.09.08	04:00:00	1.15065	1.15163	1.14910	1.15048	13159	0	0
2022.09.08	08:00:00	1.15048	1.15218	1.14781	1.14959	22441	0	0
2022.09.08	12:00:00	1.14959	1.15604	1.14761	1.15026	24849	0	0
2022.09.08	16:00:00	1.15024	1.15160	1.14606	1.14816	33670	0	0
2022.09.08	20:00:00	1.14817	1.15169	1.14792	1.15025	15637	0	0
2022.09.09	00:00:00	1.15008	1.15522	1.14972	1.15431	9053	0	0
2022.09.09	04:00:00	1.15431	1.15960	1.15407	1.15880	14938	0	0
2022.09.09	08:00:00	1.15879	1.16479	1.15785	1.16296	21339	0	0
2022.09.09	12:00:00	1.16296	1.16307	1.15512	1.15756	22775	0	0
2022.09.09	16:00:00	1.15756	1.16021	1.15675	1.16013	24215	0	0
2022.09.09	20:00:00	1.16014	1.16014	1.15805	1.15886	8487	0	0
2022.09.12	00:00:00	1.16401	1.16407	1.16026	1.16114	8718	0	0
2022.09.12	04:00:00	1.16117	1.16288	1.16005	1.16048	9969	0	0
2022.09.12	08:00:00	1.16048	1.17000	1.16046	1.16915	21996	0	0
2022.09.12	12:00:00	1.16915	1.17042	1.16633	1.16921	21751	0	0
2022.09.12	16:00:00	1.16920	1.17105	1.16636	1.17089	20620	0	0
2022.09.12	20:00:00	1.17089	1.17090	1.16755	1.16825	10350	0	0
2022.09.13	00:00:00	1.16811	1.17059	1.16732	1.16950	8049	0	0
2022.09.13	04:00:00	1.16950	1.16980	1.16789	1.16818	8429	0	0
2022.09.13	08:00:00	1.16818	1.17324	1.16797	1.17140	15576	0	0
2022.09.13	12:00:00	1.17142	1.17382	1.15532	1.15554	20936	0	0
2022.09.13	16:00:00	1.15554	1.15843	1.15151	1.15241	28563	0	0
2022.09.13	20:00:00	1.15241	1.15370	1.14924	1.14924	14395	0	0
2022.09.14	00:00:00	1.14909	1.15121	1.14817	1.15019	10558	0	0
2022.09.14	04:00:00	1.15019	1.15298	1.14875	1.15208	12744	0	0
2022.09.14	08:00:00	1.15208	1.15522	1.14798	1.15381	23874	0	0
2022.09.14	12:00:00	1.15374	1.15724	1.15325	1.15567	24284	0	0
2022.09.14	16:00:00	1.15567	1.15897	1.15392	1.15653	25968	0	0
2022.09.14	20:00:00	1.15652	1.15703	1.15264	1.15402	12222	0	0
2022.09.15	00:00:00	1.15422	1.15494	1.15276	1.15336	5640	0	0
2022.09.15	04:00:00	1.15335	1.15478	1.15200	1.15247	9351	0	0
2022.09.15	08:00:00	1.15247	1.15382	1.15061	1.15279	15498	0	0
2022.09.15	12:00:00	1.15280	1.15280	1.14723	1.15091	20053	0	0
2022.09.15	16:00:00	1.15091	1.15176	1.14631	1.14807	24294	0	0
2022.09.15	20:00:00	1.14809	1.14988	1.14617	1.14660	11145	0	0
2022.09.16	00:00:00	1.14617	1.14785	1.14507	1.14706	7027	0	0
2022.09.16	04:00:00	1.14706	1.14802	1.14545	1.14651	9116	0	0
2022.09.16	08:00:00	1.14651	1.14651	1.13506	1.13703	20102	0	0
2022.09.16	12:00:00	1.13707	1.14135	1.13707	1.13783	20214	0	0
2022.09.16	16:00:00	1.13783	1.14466	1.13763	1.13970	26933	0	0
2022.09.16	20:00:00	1.13970	1.14265	1.13862	1.14228	12171	0	0
2022.09.19	00:00:00	1.14123	1.14424	1.14105	1.14245	6472	0	0
2022.09.19	04:00:00	1.14245	1.14282	1.13947	1.14015	7942	0	0
2022.09.19	08:00:00	1.14016	1.14049	1.13648	1.13658	12669	0	0
2022.09.19	12:00:00	1.13657	1.13910	1.13552	1.13714	14816	0	0
2022.09.19	16:00:00	1.13717	1.14210	1.13628	1.14178	15548	0	0
2022.09.19	20:00:00	1.14178	1.14408	1.14085	1.14338	6372	0	0
2022.09.20	00:00:00	1.14288	1.14608	1.14160	1.14314	7248	0	0
2022.09.20	04:00:00	1.14308	1.14368	1.14093	1.14277	8869	0	0
2022.09.20	08:00:00	1.14277	1.14607	1.14127	1.14324	15985	0	0
2022.09.20	12:00:00	1.14323	1.14556	1.14060	1.14179	19926	0	0
2022.09.20	16:00:00	1.14176	1.14261	1.13720	1.13835	21416	0	0
2022.09.20	20:00:00	1.13835	1.13877	1.13573	1.13811	12196	0	0
2022.09.21	00:00:00	1.13769	1.13848	1.13651	1.13721	9119	0	0
2022.09.21	04:00:00	1.13721	1.13829	1.13654	1.13681	10148	0	0
2022.09.21	08:00:00	1.13684	1.13828	1.13047	1.13296	22824	0	0
2022.09.21	12:00:00	1.13297	1.13498	1.13273	1.13428	15662	0	0
2022.09.21	16:00:00	1.13428	1.13504	1.13125	1.13140	19916	0	0
2022.09.21	20:00:00	1.13140	1.13571	1.12368	1.12663	26741	0	0
2022.09.22	00:00:00	1.12621	1.12804	1.12247	1.12277	9624	0	0
2022.09.22	04:00:00	1.12279	1.12540	1.12202	1.12430	15939	0	0
2022.09.22	08:00:00	1.12427	1.13544	1.12120	1.13260	25759	0	0
2022.09.22	12:00:00	1.13260	1.13643	1.12732	1.13357	27339	0	0
2022.09.22	16:00:00	1.13340	1.13355	1.12416	1.12641	25976	0	0
2022.09.22	20:00:00	1.12641	1.12718	1.12501	1.12527	11394	0	0
2022.09.23	00:00:00	1.12551	1.12740	1.12507	1.12647	6784	0	0
2022.09.23	04:00:00	1.12647	1.12689	1.12227	1.12317	11278	0	0
2022.09.23	08:00:00	1.12316	1.12448	1.11505	1.11751	18736	0	0
2022.09.23	12:00:00	1.11746	1.12096	1.10205	1.10611	29208	0	0
2022.09.23	16:00:00	1.10609	1.10965	1.08629	1.08966	29095	0	0
2022.09.23	20:00:00	1.08966	1.09042	1.08394	1.08481	17824	0	0
2022.09.26	00:00:00	1.07965	1.08459	1.03904	1.04017	17076	0	0
2022.09.26	04:00:00	1.04012	1.06031	1.03644	1.05340	31801	0	0
2022.09.26	08:00:00	1.05335	1.07892	1.05236	1.07542	31978	0	0
2022.09.26	12:00:00	1.07543	1.09306	1.06719	1.08801	31426	0	0
2022.09.26	16:00:00	1.08801	1.08912	1.06313	1.06810	35470	0	0
2022.09.26	20:00:00	1.06807	1.07207	1.06417	1.06855	21038	0	0
2022.09.27	00:00:00	1.06847	1.07888	1.06548	1.07702	14805	0	0
2022.09.27	04:00:00	1.07701	1.07930	1.07386	1.07694	18537	0	0
2022.09.27	08:00:00	1.07696	1.08378	1.07639	1.08068	24238	0	0
2022.09.27	12:00:00	1.08067	1.08255	1.07694	1.07712	24660	0	0
2022.09.27	16:00:00	1.07714	1.07951	1.06608	1.06756	32218	0	0
2022.09.27	20:00:00	1.06755	1.07363	1.06587	1.07328	17812	0	0
2022.09.28	00:00:00	1.07296	1.07392	1.06860	1.06924	11808	0	0
2022.09.28	04:00:00	1.06922	1.06993	1.06311	1.06504	22878	0	0
2022.09.28	08:00:00	1.06489	1.07124	1.06401	1.06893	29410	0	0
2022.09.28	12:00:00	1.06896	1.08395	1.05392	1.06722	34179	0	0
2022.09.28	16:00:00	1.06706	1.08758	1.06199	1.08605	33122	0	0
2022.09.28	20:00:00	1.08606	1.09165	1.08525	1.08888	15680	0	0
2022.09.29	00:00:00	1.08797	1.08876	1.08041	1.08058	14076	0	0
2022.09.29	04:00:00	1.08056	1.08266	1.07818	1.08071	16453	0	0
2022.09.29	08:00:00	1.08078	1.08167	1.07618	1.07976	26794	0	0
2022.09.29	12:00:00	1.07966	1.08974	1.07966	1.08786	29822	0	0
2022.09.29	16:00:00	1.08788	1.11087	1.08781	1.10592	31003	0	0
2022.09.29	20:00:00	1.10591	1.11186	1.10376	1.11161	14859	0	0
2022.09.30	00:00:00	1.11144	1.12035	1.11081	1.11573	15738	0	0
2022.09.30	04:00:00	1.11568	1.11745	1.10700	1.11056	18192	0	0
2022.09.30	08:00:00	1.11057	1.12346	1.10929	1.12167	26739	0	0
2022.09.30	12:00:00	1.12172	1.12211	1.10250	1.10686	26669	0	0
2022.09.30	16:00:00	1.10690	1.11769	1.10500	1.11293	32313	0	0
2022.09.30	20:00:00	1.11293	1.11803	1.11184	1.11614	16465	0	0
2022.10.03	00:00:00	1.11599	1.11941	1.11102	1.11275	10661	0	0
2022.10.03	04:00:00	1.11277	1.11629	1.10857	1.10933	15133	0	0
2022.10.03	08:00:00	1.10932	1.12812	1.10908	1.12101	26333	0	0
2022.10.03	12:00:00	1.12098	1.12394	1.11694	1.12169	17850	0	0
2022.10.03	16:00:00	1.12168	1.13346	1.11998	1.12757	29224	0	0
2022.10.03	20:00:00	1.12757	1.13265	1.12650	1.13206	12811	0	0
2022.10.04	00:00:00	1.13229	1.13437	1.13096	1.13306	9755	0	0
2022.10.04	04:00:00	1.13306	1.13365	1.12803	1.13207	17138	0	0
2022.10.04	08:00:00	1.13205	1.14292	1.13184	1.13790	26491	0	0
2022.10.04	12:00:00	1.13787	1.13934	1.12990	1.13854	27489	0	0
2022.10.04	16:00:00	1.13858	1.14897	1.13514	1.14544	27589	0	0
2022.10.04	20:00:00	1.14544	1.14822	1.14272	1.14753	16392	0	0
2022.10.05	00:00:00	1.14728	1.14872	1.14210	1.14392	9571	0	0
2022.10.05	04:00:00	1.14390	1.14645	1.14139	1.14325	18983	0	0
2022.10.05	08:00:00	1.14326	1.14954	1.13800	1.14224	24032	0	0
2022.10.05	12:00:00	1.14223	1.14289	1.13047	1.13214	23006	0	0
2022.10.05	16:00:00	1.13215	1.13280	1.12270	1.12908	28519	0	0
2022.10.05	20:00:00	1.12907	1.13571	1.12894	1.13296	14429	0	0
2022.10.06	00:00:00	1.13250	1.13835	1.13034	1.13634	11850	0	0
2022.10.06	04:00:00	1.13631	1.13792	1.13324	1.13662	16932	0	0
2022.10.06	08:00:00	1.13661	1.13670	1.12788	1.12884	25485	0	0
2022.10.06	12:00:00	1.12884	1.13156	1.12415	1.12663	25743	0	0
2022.10.06	16:00:00	1.12659	1.12692	1.11130	1.11440	33097	0	0
2022.10.06	20:00:00	1.11440	1.11930	1.11414	1.11575	16953	0	0
2022.10.07	00:00:00	1.11589	1.11726	1.11346	1.11485	11318	0	0
2022.10.07	04:00:00	1.11485	1.11896	1.11392	1.11536	14911	0	0
2022.10.07	08:00:00	1.11542	1.12189	1.11154	1.11926	23804	0	0
2022.10.07	12:00:00	1.11928	1.12249	1.10915	1.11324	23341	0	0
2022.10.07	16:00:00	1.11321	1.11696	1.10906	1.10977	30415	0	0
2022.10.07	20:00:00	1.10980	1.11040	1.10553	1.10929	15323	0	0
2022.10.10	00:00:00	1.10786	1.10961	1.10579	1.10879	12318	0	0
2022.10.10	04:00:00	1.10878	1.11111	1.10691	1.10804	14357	0	0
2022.10.10	08:00:00	1.10805	1.11102	1.10271	1.10546	21173	0	0
2022.10.10	12:00:00	1.10547	1.10993	1.10419	1.10737	20131	0	0
2022.10.10	16:00:00	1.10742	1.10806	1.10246	1.10266	24669	0	0
2022.10.10	20:00:00	1.10265	1.10812	1.10196	1.10553	14268	0	0
2022.10.11	00:00:00	1.10546	1.10954	1.10495	1.10875	8689	0	0
2022.10.11	04:00:00	1.10873	1.10938	1.10176	1.10226	18069	0	0
2022.10.11	08:00:00	1.10226	1.10560	1.09976	1.10440	24089	0	0
2022.10.11	12:00:00	1.10449	1.11141	1.10312	1.10877	23612	0	0
2022.10.11	16:00:00	1.10880	1.11798	1.10435	1.11617	30308	0	0
2022.10.11	20:00:00	1.11626	1.11658	1.09523	1.09670	22911	0	0
2022.10.12	00:00:00	1.09637	1.09924	1.09497	1.09700	11981	0	0
2022.10.12	04:00:00	1.09690	1.10572	1.09237	1.09955	20635	0	0
2022.10.12	08:00:00	1.09957	1.10616	1.09536	1.10358	27699	0	0
2022.10.12	12:00:00	1.10359	1.10985	1.10215	1.10468	25681	0	0
2022.10.12	16:00:00	1.10471	1.10997	1.10226	1.10626	27894	0	0
2022.10.12	20:00:00	1.10626	1.11336	1.10605	1.10994	17575	0	0
2022.10.13	00:00:00	1.10960	1.11202	1.10853	1.11120	7769	0	0
2022.10.13	04:00:00	1.11120	1.11145	1.10751	1.10889	11477	0	0
2022.10.13	08:00:00	1.10888	1.11036	1.10572	1.11033	17375	0	0
2022.10.13	12:00:00	1.11028	1.12994	1.10999	1.12164	28125	0	0
2022.10.13	16:00:00	1.12156	1.13806	1.11582	1.13292	40666	0	0
2022.10.13	20:00:00	1.13276	1.13526	1.13014	1.13209	20697	0	0
2022.10.14	00:00:00	1.13172	1.13346	1.12897	1.13071	9404	0	0
2022.10.14	04:00:00	1.13072	1.13666	1.13057	1.13212	19282	0	0
2022.10.14	08:00:00	1.13210	1.13346	1.12547	1.12747	25649	0	0
