<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.06	20:00:00	1.17006	1.17022	1.16869	1.16883	2019	0	0
2026.01.06	21:00:00	1.16883	1.16911	1.16838	1.16897	1767	0	0
2026.01.06	22:00:00	1.16898	1.16932	1.16864	1.16869	1264	0	0
2026.01.06	23:00:00	1.16869	1.16888	1.16847	1.16884	732	0	0
2026.01.07	00:00:00	1.16883	1.16883	1.16748	1.16881	361	0	10
2026.01.07	01:00:00	1.16881	1.16906	1.16864	1.16872	796	0	0
2026.01.07	02:00:00	1.16872	1.16943	1.16855	1.16917	2036	0	0
2026.01.07	03:00:00	1.16917	1.17006	1.16900	1.16958	2138	0	0
2026.01.07	04:00:00	1.16958	1.17028	1.16952	1.16963	1658	0	0
2026.01.07	05:00:00	1.16963	1.17002	1.16960	1.16986	1237	0	0
2026.01.07	06:00:00	1.16986	1.17022	1.16909	1.16911	1520	0	0
2026.01.07	07:00:00	1.16911	1.16944	1.16907	1.16932	1383	0	0
2026.01.07	08:00:00	1.16932	1.16998	1.16923	1.16977	1336	0	0
2026.01.07	09:00:00	1.16976	1.16989	1.16785	1.16826	2749	0	0
2026.01.07	10:00:00	1.16824	1.16874	1.16727	1.16857	3022	0	0
2026.01.07	11:00:00	1.16856	1.16870	1.16813	1.16843	2032	0	0
2026.01.07	12:00:00	1.16842	1.16939	1.16835	1.16885	2331	0	0
2026.01.07	13:00:00	1.16883	1.16925	1.16850	1.16892	1783	0	0
2026.01.07	14:00:00	1.16893	1.16913	1.16811	1.16879	1988	0	0
2026.01.07	15:00:00	1.16879	1.16949	1.16820	1.16917	3148	0	0
2026.01.07	16:00:00	1.16916	1.16984	1.16870	1.16972	3494	0	0
2026.01.07	17:00:00	1.16959	1.16988	1.16799	1.16902	5812	0	0
2026.01.07	18:00:00	1.16901	1.16931	1.16822	1.16892	2737	0	0
2026.01.07	19:00:00	1.16892	1.16948	1.16863	1.16879	1999	0	0
2026.01.07	20:00:00	1.16880	1.16903	1.16823	1.16828	1550	0	0
2026.01.07	21:00:00	1.16832	1.16854	1.16786	1.16825	1495	0	0
2026.01.07	22:00:00	1.16825	1.16839	1.16791	1.16793	1221	0	0
2026.01.07	23:00:00	1.16789	1.16791	1.16735	1.16755	710	0	0
2026.01.08	00:00:00	1.16723	1.16772	1.16712	1.16763	259	0	21
2026.01.08	01:00:00	1.16763	1.16775	1.16750	1.16768	595	0	0
2026.01.08	02:00:00	1.16768	1.16781	1.16759	1.16759	1088	0	0
2026.01.08	03:00:00	1.16759	1.16781	1.16728	1.16748	1386	0	0
2026.01.08	04:00:00	1.16748	1.16808	1.16726	1.16802	1508	0	0
2026.01.08	05:00:00	1.16802	1.16828	1.16788	1.16800	1272	0	0
2026.01.08	06:00:00	1.16800	1.16811	1.16779	1.16803	984	0	0
2026.01.08	07:00:00	1.16802	1.16830	1.16775	1.16825	1406	0	0
2026.01.08	08:00:00	1.16825	1.16830	1.16747	1.16816	2179	0	0
2026.01.08	09:00:00	1.16815	1.16829	1.16770	1.16780	2119	0	0
2026.01.08	10:00:00	1.16779	1.16789	1.16689	1.16713	2662	0	0
2026.01.08	11:00:00	1.16712	1.16770	1.16693	1.16768	2286	0	0
2026.01.08	12:00:00	1.16767	1.16818	1.16758	1.16799	2067	0	0
2026.01.08	13:00:00	1.16800	1.16802	1.16751	1.16776	1659	0	0
2026.01.08	14:00:00	1.16776	1.16779	1.16699	1.16734	1922	0	0
2026.01.08	15:00:00	1.16733	1.16779	1.16582	1.16629	3373	0	0
2026.01.08	16:00:00	1.16628	1.16666	1.16561	1.16646	3555	0	0
2026.01.08	17:00:00	1.16646	1.16739	1.16609	1.16664	3535	0	0
2026.01.08	18:00:00	1.16665	1.16677	1.16525	1.16544	2800	0	0
2026.01.08	19:00:00	1.16544	1.16557	1.16437	1.16507	2151	0	0
2026.01.08	20:00:00	1.16507	1.16533	1.16447	1.16452	1531	0	0
2026.01.08	21:00:00	1.16452	1.16508	1.16427	1.16501	1541	0	0
2026.01.08	22:00:00	1.16501	1.16546	1.16498	1.16514	1452	0	0
2026.01.08	23:00:00	1.16513	1.16623	1.16508	1.16582	1173	0	0
2026.01.09	00:00:00	1.16590	1.16591	1.16445	1.16575	383	0	9
2026.01.09	01:00:00	1.16575	1.16624	1.16566	1.16581	675	0	0
2026.01.09	02:00:00	1.16581	1.16581	1.16534	1.16536	1179	0	0
2026.01.09	03:00:00	1.16536	1.16573	1.16481	1.16492	1793	0	0
2026.01.09	04:00:00	1.16492	1.16548	1.16460	1.16544	1420	0	0
2026.01.09	05:00:00	1.16544	1.16593	1.16538	1.16563	1246	0	0
2026.01.09	06:00:00	1.16563	1.16570	1.16519	1.16543	1137	0	0
2026.01.09	07:00:00	1.16543	1.16562	1.16500	1.16511	1241	0	0
2026.01.09	08:00:00	1.16511	1.16529	1.16483	1.16490	1559	0	0
2026.01.09	09:00:00	1.16489	1.16508	1.16401	1.16508	2228	0	0
2026.01.09	10:00:00	1.16508	1.16530	1.16411	1.16489	2615	0	0
2026.01.09	11:00:00	1.16492	1.16502	1.16422	1.16424	1767	0	0
2026.01.09	12:00:00	1.16424	1.16469	1.16367	1.16469	1667	0	0
2026.01.09	13:00:00	1.16470	1.16470	1.16415	1.16460	1618	0	0
2026.01.09	14:00:00	1.16460	1.16462	1.16398	1.16415	1981	0	0
2026.01.09	15:00:00	1.16416	1.16606	1.16233	1.16452	6197	0	0
2026.01.09	16:00:00	1.16448	1.16525	1.16299	1.16367	6210	0	0
2026.01.09	17:00:00	1.16362	1.16410	1.16180	1.16405	5353	0	0
2026.01.09	18:00:00	1.16404	1.16434	1.16282	1.16333	3054	0	0
2026.01.09	19:00:00	1.16333	1.16345	1.16275	1.16318	2153	0	0
2026.01.09	20:00:00	1.16319	1.16400	1.16312	1.16340	1673	0	0
2026.01.09	21:00:00	1.16340	1.16389	1.16331	1.16348	1193	0	0
2026.01.09	22:00:00	1.16348	1.16379	1.16342	1.16347	985	0	0
2026.01.09	23:00:00	1.16348	1.16369	1.16289	1.16321	686	0	0
2026.01.12	00:00:00	1.16258	1.16311	1.16258	1.16284	453	0	61
2026.01.12	01:00:00	1.16284	1.16331	1.16232	1.16238	1001	0	0
2026.01.12	02:00:00	1.16238	1.16651	1.16217	1.16648	3936	0	0
2026.01.12	03:00:00	1.16648	1.16714	1.16555	1.16563	3420	0	0
2026.01.12	04:00:00	1.16562	1.16642	1.16539	1.16548	1998	0	0
2026.01.12	05:00:00	1.16548	1.16592	1.16548	1.16552	1304	0	0
2026.01.12	06:00:00	1.16552	1.16585	1.16529	1.16557	1031	0	0
2026.01.12	07:00:00	1.16557	1.16710	1.16557	1.16692	1782	0	0
2026.01.12	08:00:00	1.16692	1.16730	1.16640	1.16698	1780	0	0
2026.01.12	09:00:00	1.16696	1.16876	1.16685	1.16849	3389	0	0
2026.01.12	10:00:00	1.16849	1.16919	1.16759	1.16882	3537	0	0
2026.01.12	11:00:00	1.16882	1.16959	1.16812	1.16819	2935	0	0
2026.01.12	12:00:00	1.16818	1.16855	1.16759	1.16854	2197	0	0
2026.01.12	13:00:00	1.16854	1.16894	1.16755	1.16786	2136	0	0
2026.01.12	14:00:00	1.16786	1.16876	1.16772	1.16813	2427	0	0
2026.01.12	15:00:00	1.16813	1.16985	1.16779	1.16930	3479	0	0
2026.01.12	16:00:00	1.16928	1.16929	1.16739	1.16769	3924	0	0
2026.01.12	17:00:00	1.16771	1.16861	1.16728	1.16814	3124	0	0
2026.01.12	18:00:00	1.16814	1.16821	1.16712	1.16719	2409	0	0
2026.01.12	19:00:00	1.16718	1.16758	1.16662	1.16687	2126	0	0
2026.01.12	20:00:00	1.16687	1.16717	1.16652	1.16690	1281	0	0
2026.01.12	21:00:00	1.16690	1.16739	1.16678	1.16721	1068	0	0
2026.01.12	22:00:00	1.16721	1.16732	1.16631	1.16652	1174	0	0
2026.01.12	23:00:00	1.16649	1.16685	1.16642	1.16662	698	0	0
2026.01.13	00:00:00	1.16656	1.16692	1.16625	1.16675	963	0	18
2026.01.13	01:00:00	1.16675	1.16709	1.16644	1.16675	1038	0	0
2026.01.13	02:00:00	1.16675	1.16676	1.16608	1.16637	1499	0	0
2026.01.13	03:00:00	1.16638	1.16647	1.16562	1.16586	1605	0	0
2026.01.13	04:00:00	1.16585	1.16614	1.16567	1.16590	1427	0	0
2026.01.13	05:00:00	1.16590	1.16638	1.16564	1.16588	1094	0	0
2026.01.13	06:00:00	1.16588	1.16660	1.16585	1.16656	1451	0	0
2026.01.13	07:00:00	1.16657	1.16676	1.16616	1.16627	1396	0	0
2026.01.13	08:00:00	1.16628	1.16629	1.16538	1.16589	1891	0	0
2026.01.13	09:00:00	1.16588	1.16649	1.16560	1.16642	2156	0	0
2026.01.13	10:00:00	1.16641	1.16693	1.16586	1.16693	2553	0	0
2026.01.13	11:00:00	1.16693	1.16726	1.16634	1.16719	2063	0	0
2026.01.13	12:00:00	1.16718	1.16744	1.16651	1.16663	1821	0	0
2026.01.13	13:00:00	1.16661	1.16705	1.16647	1.16687	1374	0	0
2026.01.13	14:00:00	1.16687	1.16692	1.16529	1.16552	1998	0	0
2026.01.13	15:00:00	1.16551	1.16776	1.16500	1.16684	5647	0	0
2026.01.13	16:00:00	1.16684	1.16732	1.16573	1.16640	4656	0	0
2026.01.13	17:00:00	1.16638	1.16649	1.16441	1.16521	4350	0	0
2026.01.13	18:00:00	1.16521	1.16545	1.16340	1.16458	3257	0	0
2026.01.13	19:00:00	1.16458	1.16486	1.16413	1.16460	1982	0	0
2026.01.13	20:00:00	1.16461	1.16545	1.16413	1.16532	1681	0	0
2026.01.13	21:00:00	1.16532	1.16535	1.16460	1.16493	1559	0	0
2026.01.13	22:00:00	1.16493	1.16499	1.16453	1.16456	1234	0	0
2026.01.13	23:00:00	1.16455	1.16466	1.16418	1.16426	731	0	0
2026.01.14	00:00:00	1.16412	1.16439	1.16333	1.16426	451	0	18
2026.01.14	01:00:00	1.16426	1.16456	1.16410	1.16420	1168	0	0
2026.01.14	02:00:00	1.16420	1.16438	1.16379	1.16428	1311	0	0
2026.01.14	03:00:00	1.16428	1.16432	1.16369	1.16381	1496	0	0
2026.01.14	04:00:00	1.16381	1.16443	1.16362	1.16436	1294	0	0
2026.01.14	05:00:00	1.16436	1.16490	1.16435	1.16470	1134	0	0
2026.01.14	06:00:00	1.16469	1.16480	1.16434	1.16441	839	0	0
2026.01.14	07:00:00	1.16441	1.16452	1.16417	1.16422	936	0	0
2026.01.14	08:00:00	1.16422	1.16501	1.16415	1.16492	1272	0	0
2026.01.14	09:00:00	1.16492	1.16521	1.16443	1.16462	1644	0	0
2026.01.14	10:00:00	1.16462	1.16504	1.16408	1.16476	2774	0	0
2026.01.14	11:00:00	1.16475	1.16538	1.16459	1.16519	1979	0	0
2026.01.14	12:00:00	1.16519	1.16578	1.16468	1.16551	2070	0	0
2026.01.14	13:00:00	1.16551	1.16551	1.16439	1.16470	1908	0	0
2026.01.14	14:00:00	1.16470	1.16600	1.16449	1.16596	2473	0	0
2026.01.14	15:00:00	1.16596	1.16597	1.16449	1.16500	2819	0	0
2026.01.14	16:00:00	1.16500	1.16599	1.16488	1.16559	3857	0	0
2026.01.14	17:00:00	1.16558	1.16607	1.16494	1.16599	3681	0	0
2026.01.14	18:00:00	1.16600	1.16617	1.16526	1.16546	2352	0	0
2026.01.14	19:00:00	1.16546	1.16559	1.16456	1.16469	1803	0	0
2026.01.14	20:00:00	1.16467	1.16478	1.16379	1.16380	1497	0	0
2026.01.14	21:00:00	1.16380	1.16393	1.16354	1.16362	1167	0	0
2026.01.14	22:00:00	1.16364	1.16474	1.16364	1.16432	1697	0	0
2026.01.14	23:00:00	1.16433	1.16463	1.16423	1.16452	792	0	0
2026.01.15	00:00:00	1.16440	1.16461	1.16292	1.16436	395	0	9
2026.01.15	01:00:00	1.16436	1.16470	1.16421	1.16450	847	0	0
2026.01.15	02:00:00	1.16451	1.16456	1.16357	1.16377	1239	0	0
2026.01.15	03:00:00	1.16377	1.16417	1.16331	1.16387	2151	0	0
2026.01.15	04:00:00	1.16387	1.16409	1.16362	1.16403	1206	0	0
2026.01.15	05:00:00	1.16403	1.16415	1.16369	1.16389	1172	0	0
2026.01.15	06:00:00	1.16389	1.16395	1.16342	1.16346	840	0	0
2026.01.15	07:00:00	1.16345	1.16379	1.16334	1.16352	1035	0	0
2026.01.15	08:00:00	1.16352	1.16383	1.16299	1.16329	1590	0	0
2026.01.15	09:00:00	1.16330	1.16367	1.16259	1.16288	2016	0	0
2026.01.15	10:00:00	1.16286	1.16354	1.16268	1.16309	1965	0	0
2026.01.15	11:00:00	1.16309	1.16399	1.16302	1.16359	2240	0	0
2026.01.15	12:00:00	1.16358	1.16410	1.16328	1.16358	1772	0	0
2026.01.15	13:00:00	1.16359	1.16380	1.16301	1.16308	1423	0	0
2026.01.15	14:00:00	1.16308	1.16350	1.16203	1.16227	1665	0	0
2026.01.15	15:00:00	1.16227	1.16252	1.15988	1.16015	3859	0	0
2026.01.15	16:00:00	1.16016	1.16108	1.15930	1.16012	4034	0	0
2026.01.15	17:00:00	1.16012	1.16094	1.15972	1.16023	3531	0	0
2026.01.15	18:00:00	1.16024	1.16111	1.15985	1.16047	2603	0	0
2026.01.15	19:00:00	1.16047	1.16137	1.16037	1.16090	1878	0	0
2026.01.15	20:00:00	1.16090	1.16152	1.16089	1.16148	1364	0	0
2026.01.15	21:00:00	1.16148	1.16175	1.16112	1.16137	1529	0	0
2026.01.15	22:00:00	1.16137	1.16155	1.16028	1.16043	1251	0	0
2026.01.15	23:00:00	1.16042	1.16107	1.16034	1.16094	754	0	0
2026.01.16	00:00:00	1.16073	1.16083	1.16014	1.16069	562	0	21
2026.01.16	01:00:00	1.16069	1.16103	1.16057	1.16091	639	0	0
2026.01.16	02:00:00	1.16091	1.16096	1.16026	1.16040	1200	0	0
2026.01.16	03:00:00	1.16040	1.16087	1.16023	1.16071	1419	0	0
2026.01.16	04:00:00	1.16071	1.16143	1.16062	1.16096	1651	0	0
2026.01.16	05:00:00	1.16096	1.16126	1.16069	1.16121	1158	0	0
2026.01.16	06:00:00	1.16121	1.16137	1.16101	1.16110	811	0	0
2026.01.16	07:00:00	1.16109	1.16112	1.16060	1.16067	1030	0	0
2026.01.16	08:00:00	1.16067	1.16099	1.16044	1.16097	1057	0	0
2026.01.16	09:00:00	1.16096	1.16148	1.16082	1.16121	2071	0	0
2026.01.16	10:00:00	1.16122	1.16147	1.16085	1.16093	1964	0	0
2026.01.16	11:00:00	1.16093	1.16152	1.16080	1.16084	1624	0	0
2026.01.16	12:00:00	1.16083	1.16177	1.16081	1.16132	1756	0	0
2026.01.16	13:00:00	1.16132	1.16234	1.16129	1.16192	1830	0	0
2026.01.16	14:00:00	1.16192	1.16223	1.16136	1.16191	1946	0	0
2026.01.16	15:00:00	1.16190	1.16211	1.16116	1.16186	2492	0	0
2026.01.16	16:00:00	1.16186	1.16206	1.16126	1.16182	2602	0	0
2026.01.16	17:00:00	1.16182	1.16274	1.15845	1.15935	5886	0	0
2026.01.16	18:00:00	1.15934	1.16060	1.15934	1.15984	3594	0	0
2026.01.16	19:00:00	1.15984	1.16029	1.15948	1.15958	1912	0	0
2026.01.16	20:00:00	1.15956	1.15994	1.15893	1.15956	1591	0	0
2026.01.16	21:00:00	1.15956	1.15975	1.15915	1.15964	1450	0	0
2026.01.16	22:00:00	1.15964	1.16023	1.15955	1.15993	1047	0	0
2026.01.16	23:00:00	1.15995	1.16023	1.15972	1.15983	769	0	0
2026.01.19	00:00:00	1.15817	1.15860	1.15772	1.15839	1200	0	21
2026.01.19	01:00:00	1.15839	1.16270	1.15778	1.16246	3795	0	0
2026.01.19	02:00:00	1.16246	1.16378	1.16046	1.16321	4127	0	0
2026.01.19	03:00:00	1.16321	1.16343	1.16221	1.16226	2736	0	0
2026.01.19	04:00:00	1.16228	1.16240	1.16157	1.16177	1729	0	0
2026.01.19	05:00:00	1.16177	1.16262	1.16162	1.16246	1375	0	0
2026.01.19	06:00:00	1.16246	1.16337	1.16244	1.16331	1419	0	0
2026.01.19	07:00:00	1.16332	1.16377	1.16268	1.16276	1719	0	0
2026.01.19	08:00:00	1.16275	1.16326	1.16249	1.16280	1533	0	0
2026.01.19	09:00:00	1.16281	1.16414	1.16230	1.16262	2583	0	0
2026.01.19	10:00:00	1.16262	1.16280	1.16183	1.16252	2335	0	0
2026.01.19	11:00:00	1.16252	1.16298	1.16111	1.16243	2549	0	0
2026.01.19	12:00:00	1.16245	1.16287	1.16220	1.16240	1711	0	0
2026.01.19	13:00:00	1.16241	1.16290	1.16203	1.16280	1417	0	0
2026.01.19	14:00:00	1.16280	1.16333	1.16250	1.16256	1662	0	0
2026.01.19	15:00:00	1.16257	1.16355	1.16257	1.16320	1911	0	0
2026.01.19	16:00:00	1.16318	1.16426	1.16303	1.16399	2132	0	0
2026.01.19	17:00:00	1.16399	1.16434	1.16317	1.16399	2409	0	0
2026.01.19	18:00:00	1.16399	1.16474	1.16378	1.16419	1598	0	0
2026.01.19	19:00:00	1.16419	1.16466	1.16398	1.16457	918	0	0
2026.01.19	20:00:00	1.16458	1.16487	1.16431	1.16433	689	0	0
2026.01.19	21:00:00	1.16433	1.16468	1.16426	1.16432	484	0	0
2026.01.19	22:00:00	1.16432	1.16454	1.16418	1.16454	393	0	0
2026.01.19	23:00:00	1.16454	1.16462	1.16430	1.16454	407	0	0
2026.01.20	00:00:00	1.16448	1.16458	1.16395	1.16441	257	0	21
2026.01.20	01:00:00	1.16443	1.16461	1.16383	1.16394	713	0	0
2026.01.20	02:00:00	1.16394	1.16410	1.16326	1.16403	1424	0	0
2026.01.20	03:00:00	1.16403	1.16440	1.16388	1.16439	1885	0	0
2026.01.20	04:00:00	1.16439	1.16465	1.16405	1.16445	1454	0	0
2026.01.20	05:00:00	1.16445	1.16587	1.16441	1.16566	1995	0	0
2026.01.20	06:00:00	1.16566	1.16665	1.16561	1.16657	1708	0	0
2026.01.20	07:00:00	1.16657	1.16725	1.16631	1.16632	1662	0	0
2026.01.20	08:00:00	1.16632	1.16692	1.16620	1.16687	2352	0	0
2026.01.20	09:00:00	1.16686	1.16938	1.16641	1.16887	3918	0	0
2026.01.20	10:00:00	1.16887	1.17217	1.16873	1.17163	5357	0	0
2026.01.20	11:00:00	1.17162	1.17328	1.17158	1.17264	4396	0	0
2026.01.20	12:00:00	1.17263	1.17321	1.17152	1.17311	3636	0	0
2026.01.20	13:00:00	1.17313	1.17390	1.17225	1.17350	3156	0	0
2026.01.20	14:00:00	1.17350	1.17437	1.17256	1.17258	3378	0	0
2026.01.20	15:00:00	1.17259	1.17690	1.17185	1.17333	6118	0	0
2026.01.20	16:00:00	1.17334	1.17370	1.17152	1.17194	6394	0	0
2026.01.20	17:00:00	1.17194	1.17371	1.17161	1.17271	5302	0	0
2026.01.20	18:00:00	1.17271	1.17394	1.17270	1.17390	3297	0	0
2026.01.20	19:00:00	1.17390	1.17428	1.17298	1.17315	2431	0	0
2026.01.20	20:00:00	1.17315	1.17341	1.17266	1.17267	1652	0	0
2026.01.20	21:00:00	1.17267	1.17281	1.17116	1.17123	2068	0	0
2026.01.20	22:00:00	1.17123	1.17204	1.17108	1.17196	2100	0	0
2026.01.20	23:00:00	1.17194	1.17267	1.17176	1.17262	794	0	0
2026.01.21	00:00:00	1.17241	1.17253	1.17189	1.17201	772	0	14
2026.01.21	01:00:00	1.17201	1.17289	1.17195	1.17272	897	0	0
2026.01.21	02:00:00	1.17268	1.17268	1.17165	1.17236	1421	0	0
2026.01.21	03:00:00	1.17236	1.17343	1.17226	1.17290	2179	0	0
2026.01.21	04:00:00	1.17291	1.17317	1.17243	1.17265	1283	0	0
2026.01.21	05:00:00	1.17265	1.17288	1.17109	1.17189	1676	0	0
2026.01.21	06:00:00	1.17189	1.17206	1.17141	1.17182	1156	0	0
2026.01.21	07:00:00	1.17181	1.17217	1.17154	1.17174	1262	0	0
2026.01.21	08:00:00	1.17174	1.17251	1.17156	1.17240	1534	0	0
2026.01.21	09:00:00	1.17237	1.17254	1.17100	1.17171	2962	0	0
2026.01.21	10:00:00	1.17171	1.17187	1.17050	1.17103	2709	0	0
2026.01.21	11:00:00	1.17103	1.17127	1.17012	1.17035	2316	0	0
2026.01.21	12:00:00	1.17035	1.17085	1.17014	1.17070	2188	0	0
2026.01.21	13:00:00	1.17070	1.17203	1.17039	1.17142	2488	0	0
2026.01.21	14:00:00	1.17142	1.17358	1.17121	1.17349	2673	0	0
2026.01.21	15:00:00	1.17350	1.17430	1.17286	1.17396	3335	0	0
2026.01.21	16:00:00	1.17396	1.17408	1.17152	1.17247	7084	0	0
2026.01.21	17:00:00	1.17247	1.17285	1.17006	1.17021	5275	0	0
2026.01.21	18:00:00	1.17020	1.17107	1.16948	1.17033	4212	0	0
2026.01.21	19:00:00	1.17033	1.17117	1.16971	1.17028	3456	0	0
2026.01.21	20:00:00	1.17028	1.17034	1.16937	1.16970	1999	0	0
2026.01.21	21:00:00	1.16970	1.17055	1.16769	1.16914	4473	0	0
2026.01.21	22:00:00	1.16915	1.16920	1.16762	1.16869	2666	0	0
2026.01.21	23:00:00	1.16869	1.16895	1.16840	1.16872	879	0	0
2026.01.22	00:00:00	1.16818	1.16860	1.16797	1.16845	634	0	21
2026.01.22	01:00:00	1.16845	1.16855	1.16700	1.16730	1099	0	0
2026.01.22	02:00:00	1.16730	1.16899	1.16729	1.16873	1980	0	0
2026.01.22	03:00:00	1.16874	1.16902	1.16811	1.16888	1969	0	0
2026.01.22	04:00:00	1.16888	1.16936	1.16832	1.16857	1440	0	0
2026.01.22	05:00:00	1.16857	1.16904	1.16849	1.16890	1127	0	0
2026.01.22	06:00:00	1.16890	1.16972	1.16889	1.16916	1117	0	0
2026.01.22	07:00:00	1.16916	1.16920	1.16842	1.16883	1243	0	0
2026.01.22	08:00:00	1.16883	1.16919	1.16843	1.16886	1535	0	0
2026.01.22	09:00:00	1.16885	1.16962	1.16847	1.16908	2271	0	0
2026.01.22	10:00:00	1.16906	1.16950	1.16841	1.16889	2775	0	0
2026.01.22	11:00:00	1.16895	1.16975	1.16877	1.16927	2430	0	0
